epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,momentum,optimizer,_cfg_file,outdir
32,2.830291008224487,,1.8095278369903565,0.5257,0.038426660001277924,0.1,807.0761214198772,2.7764153480529785,61.953025102615356,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
33,2.783931332397461,,1.775358777618408,0.5404,0.06559860706329346,0.1,811.2405074235969,2.7764906883239746,61.63400316238403,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
34,2.8131101235961915,,1.760907982635498,0.5424,0.041096240282058716,0.1,807.3226502479279,2.7765660285949707,61.933106899261475,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
35,2.834803726158142,,1.6738491580963135,0.5555,0.052983492612838745,0.1,806.7669150718281,2.776641368865967,61.97576904296875,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
36,2.807000770263672,,1.7426471397399903,0.55,0.08101966977119446,0.1,803.3633423658744,2.776716709136963,62.23833894729614,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
37,2.7940833106994627,,1.5809169746398926,0.5786,0.05645107105374336,0.1,807.33591490149,2.776792049407959,61.93208932876587,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
38,2.796759914779663,,1.7483349552154541,0.569,0.12762480974197388,0.1,806.9758075298176,2.776867389678955,61.96073031425476,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
39,2.708339547729492,,1.871082232284546,0.5252,0.08948839455842972,0.1,806.7852826162514,2.776942729949951,61.9753577709198,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
40,2.756952049446106,,1.70832133769989,0.5607,0.0717061385512352,0.1,806.6266876016956,2.7770180702209473,61.98654317855835,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
41,2.688839812545776,,1.6136994142532348,0.566,0.012732980772852898,0.1,809.4895842916457,2.7770934104919434,61.76731729507446,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
42,2.7502361463928224,,1.5093156999588013,0.6027,0.07989466935396194,0.1,806.5148198682605,2.7771687507629395,61.99514102935791,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
43,2.665053441848755,,1.7851884801864624,0.5594,0.11555838584899902,0.1,806.646876235978,2.7772440910339355,61.984991788864136,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
44,2.6864850247192384,,1.4160527235031128,0.6201,0.061918213963508606,0.1,804.0419807241591,2.7773194313049316,62.18580770492554,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
45,2.6620893280029296,,1.5170186353683472,0.5981,0.039143115282058716,0.1,804.3600318589401,2.7773947715759277,62.161218881607056,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
46,2.6921952084350584,,1.544057664680481,0.6002,0.07917878776788712,0.1,806.6230545614945,2.777470111846924,61.98682236671448,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
47,2.632941622009277,,1.4683064321517945,0.6099,0.057125091552734375,0.1,809.2199535333817,2.77754545211792,61.78889799118042,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
48,2.628276186065674,,1.5287523099899292,0.6098,0.11213845014572144,0.1,809.2561574855628,2.777620792388916,61.785133838653564,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
49,2.6570022734069823,,1.8074890226364135,0.5609,0.1280762255191803,0.1,807.0601445591252,2.777696132659912,61.953251361846924,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
50,2.654849698944092,,1.5076289430618286,0.611,0.0867767184972763,0.1,806.6749471598891,2.777771472930908,61.98383331298828,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
51,2.6050539381408693,,1.566208437347412,0.5913,0.03672280162572861,0.1,809.5445807589887,2.7778468132019043,61.763121128082275,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
52,2.636146703338623,,1.4902144861221314,0.6098,0.07639281451702118,0.1,806.7185762382198,2.7779221534729004,61.979482650756836,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
53,2.573929436645508,,1.5104249813079833,0.601,0.0468897670507431,0.1,806.6738332217375,2.7779974937438965,61.98392033576965,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
54,2.6321573009490966,,1.3403061414718629,0.6445,0.0752226710319519,0.1,806.3897057345403,2.7780728340148926,62.004759788513184,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
55,2.56106063583374,,1.3218464178085327,0.6574,0.09484097361564636,0.1,809.4480044237663,2.7781481742858887,61.77049016952515,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
56,2.5358092163467405,,1.4273553577423095,0.6244,0.026586558669805527,0.1,809.6784315071791,2.7782235145568848,61.75291085243225,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
57,2.5566137982940673,,1.4293552068710327,0.6293,0.08777283132076263,0.1,809.1952958562615,2.778298854827881,61.78978085517883,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
58,2.477830535888672,,1.320118472480774,0.6485,0.07176849246025085,0.1,809.5886301939053,2.778374195098877,61.75976061820984,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
59,2.5111187155914307,,1.3240181686401367,0.6651,0.10736050456762314,0.1,806.5335636613931,2.778449535369873,61.9937002658844,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
60,2.436044812774658,,1.3888467336654664,0.6393,0.08780920505523682,0.1,809.4402063309229,2.778524875640869,61.771085262298584,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
61,2.441652010192871,,1.2704165796279907,0.6567,0.047980643808841705,0.1,806.5792403781917,2.7786002159118652,61.99018955230713,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
62,2.426141486816406,,1.272331174659729,0.6655,0.07525376230478287,0.1,806.7341268321322,2.7786755561828613,61.97828793525696,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
63,2.436046594314575,,1.2370651859283448,0.6753,0.08799046277999878,0.1,809.1604804137243,2.7787508964538574,61.792439460754395,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
64,2.4078464828491213,,1.3031553123474122,0.6655,0.08662772178649902,0.1,809.310232124803,2.7788262367248535,61.78100562095642,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
65,2.3688710040283203,,1.2750395162582397,0.6809,0.11848754435777664,0.1,809.8278152433403,2.7789015769958496,61.74151968955994,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
66,2.427502516784668,,1.2621087389945984,0.6743,0.090078204870224,0.1,809.2056370974685,2.7789769172668457,61.78899121284485,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
67,2.319957604751587,,1.0830001775741578,0.7016,0.03850696608424187,0.1,808.8923854438374,2.779052257537842,61.81291961669922,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
68,2.300281806945801,,1.248166987800598,0.6842,0.09826025366783142,0.1,806.8840869166561,2.779127597808838,61.966769218444824,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
69,2.306119158706665,,1.251918359375,0.6738,0.08011853694915771,0.1,806.4676618197269,2.779202938079834,61.99876618385315,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
70,2.2498906090545656,,1.0794312686920167,0.7107,0.06956759095191956,0.1,807.0881883446124,2.77927827835083,61.95209860801697,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
71,2.2566351803588867,,1.0920721378326417,0.7198,0.09082441031932831,0.1,807.0865949307844,2.779353618621826,61.951220989227295,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
72,2.3004864072418214,,1.0914137174606324,0.7155,0.08212339878082275,0.1,809.0701291010656,2.7794289588928223,61.79934000968933,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
73,2.1758661903381347,,1.076608424949646,0.7163,0.051286544650793076,0.1,806.9121184679374,2.7795042991638184,61.964616537094116,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
74,2.214337922821045,,1.083755451965332,0.7269,0.11048208177089691,0.1,806.4425203512958,2.7795796394348145,62.000699043273926,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
75,2.147923413543701,,1.1582640571594238,0.7202,0.13983146846294403,0.1,807.0561628660912,2.7796549797058105,61.95355701446533,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
76,2.1387350747680665,,1.0197945804595947,0.7356,0.09071142971515656,0.1,806.7311755557844,2.7797303199768066,61.978514671325684,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
77,2.157749331512451,,1.0638120306968688,0.7364,0.1276092529296875,0.1,806.6354430217714,2.7798056602478027,61.985870361328125,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
78,2.059082157897949,,0.9531145858764648,0.758,0.09985867887735367,0.1,809.5226468970113,2.779881000518799,61.76479458808899,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
79,2.0614471166992185,,1.0178565217971802,0.7473,0.11383014172315598,0.1,809.1543331501454,2.779956340789795,61.792908906936646,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
80,2.082030301895142,,0.9017956948280335,0.7576,0.05223405361175537,0.1,809.3055379785658,2.780031681060791,61.78136396408081,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
81,2.0173392137527464,,0.9840608545303344,0.7554,0.11980880796909332,0.1,806.8133817978743,2.780107021331787,61.97219967842102,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
82,1.9296258748245239,,0.883921348953247,0.7656,0.0586392916738987,0.1,806.5039331734282,2.780182361602783,61.99597787857056,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
83,1.9237157167816161,,0.9188464938163757,0.77,0.10461889952421188,0.1,807.0476529830553,2.7802577018737793,61.95421028137207,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
84,1.9191607367515564,,0.8383397344589233,0.7848,0.08391386270523071,0.1,806.8014658670157,2.7803330421447754,61.974114656448364,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
85,1.882112710800171,,0.791204744052887,0.7921,0.05303826183080673,0.1,806.6271498781587,2.7804083824157715,61.98650765419006,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
86,1.8866034146118165,,0.858266986656189,0.7886,0.10248906910419464,0.1,808.7413411801292,2.7804837226867676,61.824464082717896,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
87,1.8458351750946045,,0.7735060279846191,0.7949,0.042718227952718735,0.1,809.7827548181834,2.7805590629577637,61.74595594406128,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
88,1.8304727099609375,,0.8232629310607911,0.7998,0.09922627359628677,0.1,809.3732476428838,2.7806344032287598,61.77619552612305,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
