epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,_cfg_file,outdir
1,4.69597387008667,,4.561764057159424,0.0349,0.010839138180017471,0.1,762.5416982266478,2.773102283477783,65.5701847076416,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
2,4.313822466430664,,4.128313110351563,0.0585,0.011632164008915424,0.1,770.1299460980794,2.7741551399230957,64.92410826683044,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
3,4.1280745805358885,,3.8004294502258302,0.107,0.015909306704998016,0.1,771.9051654740928,2.774230480194092,64.77479648590088,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
4,3.975860544128418,,3.8470740211486816,0.1334,0.02876722626388073,0.1,771.9151722221844,2.774305820465088,64.77395677566528,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
5,3.8323551850128172,,3.475468260574341,0.182,0.03993405029177666,0.1,769.5896309728121,2.774381160736084,64.96969032287598,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
6,3.6696852310180663,,3.0959885215759275,0.233,0.017825717106461525,0.1,771.1651273354153,2.77445650100708,64.83695673942566,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
7,3.5456497650146486,,3.0061337089538576,0.2545,0.028750240802764893,0.1,772.444029289043,2.774531841278076,64.72960901260376,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
8,3.4134862467956544,,2.9493105731964113,0.2922,0.034745246171951294,0.1,771.6373072408869,2.7746071815490723,64.79728174209595,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
9,3.3444213925933837,,2.8267677310943604,0.3143,0.03714218735694885,0.1,769.7971408532144,2.7746825218200684,64.95217680931091,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
10,3.202229867553711,,2.5474162700653076,0.3747,0.059790924191474915,0.1,771.4840235454867,2.7747578620910645,64.81015610694885,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
11,3.0427555033874514,,2.4191589691162108,0.394,0.043223101645708084,0.1,771.949157893774,2.7748332023620605,64.77110505104065,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
12,2.965054814224243,,2.1469524919509886,0.4405,0.0577615424990654,0.1,772.1714782613934,2.7749085426330566,64.75245642662048,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
13,2.8506528611755373,,2.1380358768463137,0.4398,0.038544654846191406,0.1,771.3868090020459,2.7749838829040527,64.81832385063171,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
14,2.768746587677002,,1.90172998752594,0.4977,0.06511124223470688,0.1,769.5531615653222,2.775059223175049,64.97376894950867,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
15,2.617376520385742,,1.8026599475860596,0.5219,0.06889871507883072,0.1,772.3912867804846,2.775134563446045,64.73402905464172,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
16,2.6233159934997556,,1.8055174081802368,0.5276,0.07631383091211319,0.1,771.6655583501946,2.775209903717041,64.79490947723389,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
17,2.5753472566223143,,1.7556389289855956,0.5379,0.07572987675666809,0.1,771.9408352333345,2.775285243988037,64.77180337905884,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
18,2.484024347457886,,1.7295503095626832,0.5463,0.06183032691478729,0.1,771.7383932877183,2.775360584259033,64.78879427909851,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
19,2.484215227584839,,1.6126835597991944,0.5724,0.07967543601989746,0.1,769.4130460313798,2.7754359245300293,64.98460125923157,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
20,2.380546362915039,,1.6180599960327149,0.568,0.049464151263237,0.1,769.6848082883283,2.7755112648010254,64.96165633201599,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
21,2.3255334994506835,,1.5243643514633178,0.5881,0.05626218393445015,0.1,769.5844656282526,2.7755866050720215,64.97012639045715,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
22,2.332881544799805,,1.5935281330108642,0.5864,0.09898838400840759,0.1,769.5351879431082,2.7756619453430176,64.97428679466248,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
23,2.264491906585693,,1.4947188467025756,0.5996,0.037330497056245804,0.1,769.058630045446,2.7757372856140137,65.01454901695251,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
24,2.2966361210632322,,1.48059629611969,0.6138,0.08971578627824783,0.1,769.8506798729646,2.7758126258850098,64.94765973091125,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
25,2.2228057250976563,,1.4499906476974487,0.6084,0.02930472046136856,0.1,771.5951984723155,2.775887966156006,64.80081796646118,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
26,2.1505502642059326,,1.4605336349487306,0.6037,0.04306793585419655,0.1,771.9326917591023,2.775963306427002,64.77248668670654,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
27,2.2054442903137206,,1.4620258785247802,0.6324,0.12990769743919373,0.1,771.9890887012021,2.776038646697998,64.76775479316711,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
28,2.1579805177307128,,1.3421415140151978,0.6458,0.06752859801054001,0.1,771.688893338872,2.776113986968994,64.79295015335083,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
29,2.056421678161621,,1.381404630088806,0.6277,0.04899531602859497,0.1,772.0135914167234,2.7761893272399902,64.7656991481781,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
30,2.0255398778533937,,1.31328289604187,0.6478,0.06906981766223907,0.1,769.5445657487073,2.7762646675109863,64.97349500656128,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
31,2.038590382080078,,1.4019926420211792,0.6297,0.05707033723592758,0.1,771.6680059306024,2.7763400077819824,64.7947039604187,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
32,2.0359085011291502,,1.3815425827026366,0.6405,0.08293567597866058,0.1,771.8823202620188,2.7764153480529785,64.77771353721619,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
33,2.0630681983184815,,1.3080406545639038,0.645,0.036618366837501526,0.1,769.9265758421321,2.7764906883239746,64.94125747680664,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
34,2.029019845046997,,1.2800372844696044,0.657,0.05835549533367157,0.1,769.5278631916054,2.7765660285949707,64.97490525245667,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
35,1.9499299179840088,,1.2410300745010376,0.668,0.03644418343901634,0.1,771.6301212836997,2.776641368865967,64.79788517951965,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
36,1.9385835376739502,,1.398730343437195,0.643,0.0922354906797409,0.1,772.0455962040639,2.776716709136963,64.76301431655884,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
37,1.9562038645935058,,1.2754578578948974,0.6679,0.0777578353881836,0.1,771.5821795256902,2.776792049407959,64.80291152000427,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
38,1.862669882583618,,1.2515092588424683,0.6645,0.03743058443069458,0.1,772.0408923770353,2.776867389678955,64.76340889930725,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
39,1.8674004736328125,,1.2787139915466308,0.6597,0.029880236834287643,0.1,771.552421555518,2.776942729949951,64.80441069602966,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
40,1.9635313008880615,,1.3358256240844726,0.6533,0.06599286198616028,0.1,771.9532155754792,2.7770180702209473,64.77076458930969,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
41,1.8552540625762939,,1.245510387802124,0.6746,0.04886876046657562,0.1,771.9856188877444,2.7770934104919434,64.7680459022522,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
42,1.8335771181488036,,1.2323320503234862,0.6811,0.07011169195175171,0.1,771.9650109414888,2.7771687507629395,64.76977491378784,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.6},,,False,False,D:\8099\yaml\2.yaml,runs
