epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,momentum,optimizer,_cfg_file,outdir
77,2.1384006119537355,,1.1326383518218994,0.7203,0.12452094256877899,0.1,806.9202404995943,2.7798056602478027,61.96399283409119,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
78,2.1174038077545165,,1.008084388923645,0.7464,0.11106448620557785,0.1,806.1923974370691,2.779881000518799,62.02093505859375,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
79,2.1203540000152588,,0.9174434472084045,0.7552,0.07127415388822556,0.1,807.0614210696549,2.779956340789795,61.95315337181091,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
80,2.187066035308838,,1.0140452978134156,0.7514,0.1296030580997467,0.1,806.5435143858185,2.780031681060791,61.99293541908264,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
81,2.012134156112671,,0.9713830921173096,0.7594,0.11261801421642303,0.1,809.487709543789,2.780107021331787,61.767460346221924,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
82,2.057200587501526,,0.9253818126678467,0.7681,0.10824026167392731,0.1,806.7231876669189,2.780182361602783,61.97912836074829,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
83,1.910204248199463,,0.9722897830963135,0.7669,0.1319597214460373,0.1,806.7250185987224,2.7802577018737793,61.97898769378662,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
84,1.9463826903533936,,0.8678389221191406,0.7802,0.09086675941944122,0.1,809.1493754454267,2.7803330421447754,61.79328751564026,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
85,1.998742546787262,,0.8291548057556153,0.7909,0.09185764938592911,0.1,806.6232345063532,2.7804083824157715,61.98680853843689,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
86,1.9272770274353028,,0.9155156334877014,0.7797,0.12190932035446167,0.1,804.7088717914482,2.7804837226867676,62.13427209854126,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
87,1.8573158289718628,,0.778198710155487,0.7992,0.05789129063487053,0.1,806.7489518140119,2.7805590629577637,61.97714900970459,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
88,1.9347185121917725,,0.8920633408546448,0.7899,0.1378091275691986,0.1,808.5081212185588,2.7806344032287598,61.84229779243469,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
89,1.8464700038146973,,0.7682034972190857,0.8023,0.06541357189416885,0.1,809.7094086726573,2.780709743499756,61.750548362731934,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
90,1.817223563079834,,0.7273540223121643,0.8069,0.048476316034793854,0.1,809.8406056878285,2.780785083770752,61.74054455757141,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
91,1.7580307981681824,,0.8229240888595581,0.8051,0.1207224428653717,0.1,808.9517973156743,2.780860424041748,61.808379888534546,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
92,1.7416548270416259,,0.7863134804725647,0.8094,0.1036447212100029,0.1,804.1005681216335,2.780935764312744,62.18127679824829,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
93,1.7345009915161134,,0.756433638381958,0.8135,0.0922166109085083,0.1,806.9104978068766,2.7810111045837402,61.96474099159241,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
94,1.6919018176269531,,0.7950830527305603,0.8115,0.12099231779575348,0.1,806.8934688404677,2.7810864448547363,61.96604871749878,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
95,1.69191858959198,,0.7796612360954285,0.8152,0.11301570385694504,0.1,806.3164800027437,2.7811617851257324,62.010390758514404,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
96,1.782857032737732,,0.8013889082908631,0.814,0.13137800991535187,0.1,807.0212859083339,2.7812371253967285,61.95623445510864,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
97,1.6641347448730468,,0.7308509706497193,0.8195,0.08319978415966034,0.1,808.9183132952779,2.7813124656677246,61.810938358306885,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
98,1.6735996656799317,,0.8008877316474915,0.8145,0.1335301399230957,0.1,809.5195064427407,2.7813878059387207,61.765034198760986,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
99,1.671421715736389,,0.79938412733078,0.816,0.13524773716926575,0.1,806.8738297618538,2.781463146209717,61.967556953430176,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
100,1.7076118073272706,,0.7841469232559204,0.816,0.12494680285453796,0.1,806.5778785323218,2.781538486480713,61.990294218063354,resnet101,100,128,0.0005,True,43,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本.yaml,runs
