epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,_cfg_file,outdir
13,1.0760571530914307,0.68116,1.4068344076156616,0.6126,0.07987089455127716,0.1,771.886453949099,2.7762036323547363,64.77636671066284,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
14,1.0168870797729492,0.69566,1.4392960102081298,0.6065,0.08748547732830048,0.1,771.8280835707851,2.7762789726257324,64.78126549720764,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
15,0.9514209745025635,0.71444,1.3907698694229127,0.618,0.08469025790691376,0.1,771.5353194968068,2.7763543128967285,64.80584716796875,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
16,0.8828993277740479,0.73284,1.4052828184127808,0.6287,0.10527858883142471,0.1,772.0696221433428,2.7764296531677246,64.76099896430969,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
17,0.8360174606704712,0.7443,1.3878674598693848,0.6359,0.11327049136161804,0.1,771.9264549855666,2.7765049934387207,64.77301001548767,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
18,0.7804889931678772,0.76028,1.4373735082626342,0.6285,0.11919830739498138,0.1,771.916214961855,2.776580333709717,64.77386927604675,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
19,0.7435790722465515,0.7709,1.4387521856307983,0.627,0.11594957858324051,0.1,771.9211502556825,2.776655673980713,64.77345514297485,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
20,0.6907369598007203,0.78554,1.279914769744873,0.6515,0.10012003779411316,0.1,771.8091968330367,2.776731014251709,64.78285074234009,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
21,0.6585254092407227,0.7936,1.2524231519699096,0.6657,0.10257568955421448,0.1,772.0424044166931,2.776806354522705,64.76328206062317,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
22,0.6209023181724548,0.80576,1.406608584022522,0.6463,0.12896539270877838,0.1,771.7236826403375,2.776881694793701,64.79002928733826,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
23,0.5901801510238648,0.81334,1.3556140487670898,0.6682,0.1328485608100891,0.1,771.8628484923945,2.7769570350646973,64.7783477306366,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
24,0.5643215657043457,0.82134,1.3415391622543336,0.6556,0.12438515573740005,0.1,771.8036210334961,2.7770323753356934,64.78431868553162,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
25,0.5327856089115143,0.82946,1.4312326239585877,0.6505,0.1430802047252655,0.1,774.2601046579066,2.7771077156066895,64.5777816772461,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
26,0.4948925379562378,0.84122,1.4192193284988404,0.6521,0.14269134402275085,0.1,771.6605184278402,2.7771830558776855,64.79533267021179,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
27,0.4688028549671173,0.8496,1.3754308178901673,0.6645,0.13690434396266937,0.1,772.0137988808253,2.7772583961486816,64.76568174362183,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
28,0.44494740166664126,0.854,1.3448349445343017,0.675,0.1407977044582367,0.1,772.1506926551273,2.7773337364196777,64.7541995048523,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
29,0.419089302444458,0.8649,1.3783130390167235,0.6662,0.14138127863407135,0.1,771.6047202391296,2.777409076690674,64.80001831054688,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
30,0.39405046624183654,0.87302,1.4363177013397217,0.6665,0.14967021346092224,0.1,771.9038216006549,2.77748441696167,64.7749092578888,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
31,0.37119098893165586,0.87916,1.3670996088027954,0.6734,0.14277103543281555,0.1,772.0095245744479,2.777559757232666,64.7660403251648,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
32,0.3479113610649109,0.88574,1.4442839938163756,0.6777,0.16174496710300446,0.1,771.9121093682711,2.777635097503662,64.77421379089355,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
33,0.3196991514015198,0.89674,1.4003726270675658,0.6855,0.14540500938892365,0.1,771.5985199921881,2.777710437774658,64.80053901672363,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
34,0.3047225748729706,0.90062,1.4958080101013183,0.661,0.16417719423770905,0.1,771.9903220412637,2.7777857780456543,64.76765131950378,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
35,0.283364690246582,0.90758,1.450062948036194,0.6814,0.15985597670078278,0.1,772.2292351985782,2.7778611183166504,64.7476134300232,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
36,0.2591705636882782,0.91628,1.44073824634552,0.6808,0.1593916416168213,0.1,771.8344266996814,2.7779364585876465,64.78073310852051,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
37,0.2496886682033539,0.91898,1.3870141933441162,0.6926,0.15147042274475098,0.1,771.7074334226758,2.7780117988586426,64.79139351844788,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
38,0.2245899897289276,0.92676,1.5351738229751586,0.6772,0.17498041689395905,0.1,771.3904209787803,2.7780871391296387,64.81802034378052,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
39,0.22629239444732666,0.92504,1.5251422189712525,0.6731,0.17141732573509216,0.1,772.2652790182052,2.7781624794006348,64.74459147453308,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
40,0.20609777034759522,0.93292,1.5344887745857239,0.6766,0.1704370528459549,0.1,771.8315576495149,2.778237819671631,64.7809739112854,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
41,0.1979903053998947,0.93684,1.4486671392440795,0.6891,0.16772446036338806,0.1,772.0740761875485,2.778313159942627,64.76062536239624,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
42,0.1876327186870575,0.93808,1.4783613882064819,0.6896,0.17014840245246887,0.1,771.541836640061,2.778388500213623,64.80529975891113,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
43,0.18025904520988464,0.94182,1.4400311651229858,0.697,0.16479144990444183,0.1,771.8100063674311,2.778463840484619,64.78278279304504,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
44,0.1689103427505493,0.9453,1.5036684962272644,0.6919,0.17521531879901886,0.1,772.4741121597896,2.7785391807556152,64.72708821296692,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
45,0.15608404572963713,0.9505,1.5905982864379882,0.6784,0.1807229071855545,0.1,774.0537532694434,2.7786145210266113,64.59499716758728,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
46,0.12981329632282257,0.95874,1.4706458545684815,0.7037,0.1678076684474945,0.1,773.9242379396184,2.7786898612976074,64.60580706596375,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
47,0.13140313899040224,0.95786,1.5854583726882934,0.688,0.17907670140266418,0.1,772.3404742703311,2.7787652015686035,64.73828792572021,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
48,0.12737587686777116,0.95912,1.5202381399154663,0.6978,0.17736943066120148,0.1,771.6142394019172,2.7788405418395996,64.79921889305115,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
49,0.10451024673461914,0.967,1.531081044769287,0.7006,0.17763029038906097,0.1,771.7616843996699,2.7789158821105957,64.7868390083313,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
50,0.09486980721473694,0.97038,1.4817221256256103,0.7067,0.17141959071159363,0.1,772.0783284691506,2.778991222381592,64.7602686882019,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
51,0.09187356513500214,0.97156,1.4999383375167847,0.7013,0.17568770051002502,0.1,771.9967985621654,2.779066562652588,64.76710796356201,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
52,0.070072536611557,0.97984,1.4888128526687623,0.7123,0.17122629284858704,0.1,771.8484342201867,2.779141902923584,64.77955746650696,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
53,0.07439799227833747,0.97712,1.4799656713485718,0.707,0.1715691089630127,0.1,771.8032915440423,2.77921724319458,64.78334641456604,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
54,0.07126203867197037,0.97846,1.4381723466873169,0.7134,0.1680038422346115,0.1,771.7318614638654,2.779292583465576,64.78934264183044,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
55,0.062296704759597775,0.98182,1.483793720626831,0.7181,0.16672149300575256,0.1,771.8349209738442,2.7793679237365723,64.78069162368774,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
56,0.04786976629972458,0.98664,1.4119913566589355,0.7219,0.16659726202487946,0.1,774.5580102122855,2.7794432640075684,64.55294418334961,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
57,0.05022369747161865,0.98508,1.456074122619629,0.7204,0.166849747300148,0.1,771.540281144647,2.7795186042785645,64.80543041229248,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
58,0.0369692427277565,0.99002,1.3849462285995484,0.73,0.16150499880313873,0.1,774.3434142547737,2.7795939445495605,64.5708339214325,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
59,0.024896565921604632,0.99394,1.3734580380439758,0.7367,0.15998755395412445,0.1,774.1731205672918,2.7796692848205566,64.58603763580322,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
60,0.02055721181869507,0.99462,1.4015157508850098,0.734,0.16032704710960388,0.1,772.05900313614,2.7797446250915527,64.76188969612122,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
61,0.02086726799994707,0.99492,1.381747314453125,0.7368,0.16242805123329163,0.1,771.9043188048698,2.779819965362549,64.77586722373962,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
62,0.016166015226989985,0.99626,1.3259641786575318,0.7469,0.1553574651479721,0.1,771.8547918876058,2.779895305633545,64.77902388572693,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
63,0.010935281724631787,0.9977,1.313508737373352,0.75,0.15339311957359314,0.1,771.806373417597,2.779970645904541,64.78308773040771,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
64,0.007418947477415204,0.99888,1.303946718788147,0.7517,0.1539931297302246,0.1,774.1863442733084,2.780045986175537,64.58393430709839,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
65,0.0069158847738802435,0.99868,1.3067618421554565,0.7543,0.15124773979187012,0.1,771.8109465656486,2.780121326446533,64.78270387649536,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
66,0.006241034135818482,0.99892,1.275978779411316,0.7602,0.1454124003648758,0.1,771.8046663122462,2.7801966667175293,64.78323101997375,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
67,0.0050472051703929904,0.99922,1.2716309675216675,0.7593,0.14863909780979156,0.1,774.5541539575001,2.7802720069885254,64.55426549911499,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
68,0.004471668243408203,0.99914,1.2621381454467773,0.758,0.14678943157196045,0.1,771.3962518531341,2.7803473472595215,64.81753039360046,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
69,0.003586917042732239,0.99954,1.2407720407485963,0.7621,0.14392976462841034,0.1,772.2181539998567,2.7804226875305176,64.74854254722595,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
70,0.003394062056839466,0.99946,1.2355637198448182,0.7607,0.1459021270275116,0.1,774.0452594607275,2.7804980278015137,64.59570598602295,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
71,0.0031510087372362615,0.99946,1.2215271785736084,0.7634,0.14369258284568787,0.1,771.7745986362822,2.7805733680725098,64.78575491905212,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
72,0.0025406179141253234,0.99956,1.2156271780014039,0.7662,0.14002451300621033,0.1,772.419001375134,2.780648708343506,64.73170638084412,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
73,0.0026344670248404146,0.99952,1.2076323221206664,0.7675,0.1394863873720169,0.1,771.8390030208737,2.780724048614502,64.78034901618958,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
74,0.002651418433189392,0.99946,1.2142516569137574,0.7668,0.14079977571964264,0.1,771.4531720590952,2.780799388885498,64.81374788284302,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
75,0.0023186503457650544,0.99966,1.2045231637954712,0.7668,0.1395566463470459,0.1,772.0055799773127,2.780874729156494,64.76637125015259,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
76,0.00240339635130018,0.9996,1.1942100515365601,0.7687,0.13641314208507538,0.1,771.970884605568,2.7809500694274902,64.76928210258484,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
77,0.0022636536122113467,0.9995,1.199126661682129,0.7679,0.13734565675258636,0.1,772.0746190898773,2.7810254096984863,64.76057982444763,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
78,0.0022454292559623717,0.99952,1.202703143119812,0.7668,0.13841558992862701,0.1,771.7609828909458,2.7811007499694824,64.78689789772034,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
79,0.0018903850528597832,0.9997,1.1913826832771302,0.7676,0.1371677815914154,0.1,771.9479900395081,2.7811760902404785,64.77120304107666,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
80,0.0020227340000867843,0.99956,1.1912606016159057,0.7683,0.13602983951568604,0.1,771.7530306544987,2.7812514305114746,64.78756546974182,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
81,0.0021728401421755553,0.9996,1.1882041955947875,0.7696,0.1346564143896103,0.1,771.6357740740326,2.7813267707824707,64.79741048812866,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
82,0.001999546546973288,0.99972,1.1838922922134398,0.7669,0.13752025365829468,0.1,771.8626780406222,2.781402111053467,64.77836203575134,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
83,0.001883929479047656,0.99966,1.1869788687705993,0.7668,0.13771559298038483,0.1,772.142541909675,2.781477451324463,64.75488305091858,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
84,0.0017956464341282845,0.99974,1.1792527750015258,0.7687,0.13564898073673248,0.1,771.7303222414727,2.781552791595459,64.78947186470032,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
85,0.001740753369294107,0.99976,1.1789371326446534,0.7682,0.13592393696308136,0.1,772.0800453126965,2.781628131866455,64.76012468338013,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
86,0.001839707321971655,0.99974,1.180171300315857,0.7676,0.1366749256849289,0.1,774.1288600201792,2.781703472137451,64.58873009681702,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
87,0.0019036727166175842,0.99968,1.1736429294586181,0.7684,0.13571007549762726,0.1,772.1121067788183,2.7817788124084473,64.75843548774719,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
88,0.001710351197719574,0.99964,1.1761920589447021,0.768,0.13598376512527466,0.1,771.7441612641009,2.7818541526794434,64.78831005096436,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
89,0.0017700290775112808,0.99972,1.176003694343567,0.7691,0.13503114879131317,0.1,771.7139051979065,2.7819294929504395,64.79184985160828,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
90,0.0015931883692368864,0.99978,1.1784167051315309,0.7689,0.1359657347202301,0.1,774.2681057863323,2.7820048332214355,64.57711434364319,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
91,0.0017562117504887284,0.9997,1.1758008699417115,0.7679,0.13586372137069702,0.1,772.0961339858233,2.7820801734924316,64.75877523422241,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
92,0.0016898867677152157,0.99976,1.1784073936462403,0.7677,0.13666290044784546,0.1,774.353518631303,2.7821555137634277,64.56999135017395,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
93,0.0017281085634045302,0.99976,1.1775400386810302,0.7684,0.13585978746414185,0.1,771.5505253894809,2.782230854034424,64.8045699596405,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
94,0.001645989406183362,0.99976,1.1738369073867798,0.7691,0.13531669974327087,0.1,772.2241708494132,2.78230619430542,64.74803805351257,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
95,0.0016860771299153567,0.99978,1.1730164106369019,0.7683,0.13625042140483856,0.1,771.861658172424,2.782381534576416,64.77844762802124,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
96,0.0016989147233590484,0.99968,1.1766141571044921,0.7703,0.133974090218544,0.1,771.7634623181802,2.782456874847412,64.78768920898438,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
97,0.0015798377583920956,0.99982,1.1746877695083617,0.7693,0.1350414752960205,0.1,771.6428777984064,2.782532215118408,64.79681396484375,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
98,0.0015887945102900267,0.99978,1.1717574283599854,0.7688,0.13478168845176697,0.1,772.1266275563478,2.7826075553894043,64.75621771812439,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
99,0.0016276685547456145,0.99978,1.1776386129379273,0.7692,0.13534726202487946,0.1,771.8778314973254,2.7826828956604004,64.77709031105042,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
100,0.001679704387113452,0.9997,1.1759409515380859,0.7688,0.1355774998664856,0.1,771.5937619948011,2.7827582359313965,64.8009386062622,resnet101,100,128,0.0001,True,42,cosine_warm,2,,,,,False,False,D:\8099\yaml\6.yaml,runs
