epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,power_W,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,optimizer,momentum,outdir
12,3.0308737953186036,0.24956,2.673487864303589,0.3244,0.05130782723426819,0.1,799.1231301493027,2.7761282920837402,131888.47200000004,62.568580627441406,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
13,2.8874581126403807,0.27604,2.327493877029419,0.3893,0.017955148592591286,0.1,798.9584683486074,2.7762036323547363,132038.55500000002,62.58147573471069,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
14,2.756107657546997,0.29962,2.44635770111084,0.3716,0.052324116230010986,0.1,800.9334273164598,2.7762789726257324,132120.73399999973,62.42716097831726,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
15,2.6274649111175536,0.32478,2.219426834106445,0.4153,0.043935082852840424,0.1,802.3381676296335,2.7763543128967285,132192.67599999995,62.31786298751831,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
16,2.498781929321289,0.3542,2.1227682598114015,0.4391,0.0406235009431839,0.1,798.8269818894137,2.7764296531677246,132187.93600000005,62.59277653694153,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
17,2.394191273498535,0.37564,2.073680862045288,0.4555,0.05920935794711113,0.1,798.540843774504,2.7765049934387207,132005.79800000007,62.61420488357544,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
18,2.2835794773101807,0.40194,1.9662089748382567,0.4795,0.059432387351989746,0.1,799.0683743807588,2.776580333709717,131933.03199999998,62.57286810874939,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
19,2.2062095848083496,0.4149,1.9046202785491944,0.4891,0.07094091176986694,0.1,799.4117731637989,2.776655673980713,131891.255,62.54598903656006,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
20,2.121502974090576,0.43532,1.9049701509475707,0.4907,0.09085742384195328,0.1,799.146516982778,2.776731014251709,132056.46399999995,62.566749572753906,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
21,2.05290275932312,0.45078,1.7872519464492798,0.5147,0.06993598490953445,0.1,799.0489164695181,2.776806354522705,132093.70900000006,62.57539176940918,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
22,1.973370976486206,0.46928,1.6554703359603882,0.5348,0.04455394670367241,0.1,798.9078802740646,2.776881694793701,131989.04899999994,62.58543848991394,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
23,1.899094299697876,0.48594,1.6455938577651978,0.5428,0.07425300031900406,0.1,798.8015478090279,2.7769570350646973,131993.0800000001,62.593769550323486,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
24,1.847044644165039,0.4974,1.5059184700012207,0.5719,0.04885037988424301,0.1,798.9670854867069,2.7770323753356934,132052.42300000004,62.58080077171326,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
25,1.7917993588256835,0.51176,1.542173557281494,0.5704,0.06224749982357025,0.1,799.0784431791088,2.7771077156066895,132228.17799999987,62.5720796585083,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
26,1.7438203049087524,0.52242,1.5203088871002197,0.5782,0.0669853612780571,0.1,796.8629358300149,2.7771830558776855,132115.93199999997,62.74604797363281,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
27,1.7014339841461181,0.53354,1.4301260251998902,0.5944,0.05410805344581604,0.1,801.2066573743618,2.7772583961486816,132164.60500000004,62.405871868133545,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
28,1.6520280057144165,0.54264,1.450852830696106,0.5949,0.07251658290624619,0.1,799.1798851772636,2.7773337364196777,132151.24599999998,62.56413722038269,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
29,1.6188701319122314,0.54964,1.3573412900924682,0.6163,0.04223857820034027,0.1,798.7686432162626,2.777409076690674,132145.33100000006,62.59634804725647,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
30,1.5678765162658692,0.5632,1.4096251113891602,0.6015,0.07221928983926773,0.1,799.2115870863202,2.77748441696167,132253.94199999995,62.562655448913574,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
31,1.5369303218078614,0.57202,1.2816310634613037,0.6347,0.05328259617090225,0.1,799.1243420895948,2.777559757232666,132239.303,62.568485736846924,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
32,1.4886102863311768,0.58294,1.3728028694152832,0.6207,0.06984178721904755,0.1,801.6690204414759,2.777635097503662,132172.49399999992,62.37087941169739,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
33,1.459944349937439,0.58958,1.353378936958313,0.6244,0.07492214441299438,0.1,798.9326728346986,2.777710437774658,132211.564,62.58449602127075,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
34,1.4199102825164795,0.59942,1.2432472553253173,0.6443,0.06222652271389961,0.1,801.6913000098887,2.7777857780456543,132273.343,62.36814594268799,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
35,1.3917814568710327,0.60626,1.3144638402938842,0.6297,0.08089005947113037,0.1,801.2561287782711,2.7778611183166504,132221.92499999993,62.402018785476685,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
36,1.3644272175598144,0.61386,1.2403224815368652,0.6486,0.06427887082099915,0.1,801.6449770586372,2.7779364585876465,132204.39299999998,62.37174987792969,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
37,1.328246582107544,0.6244,1.2470241346359252,0.654,0.07146669924259186,0.1,801.377759321568,2.7780117988586426,132362.38499999998,62.392547607421875,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
38,1.3015324839782716,0.6311,1.2644598499298096,0.6549,0.07857932150363922,0.1,799.203156551255,2.7780871391296387,132360.001,62.562315464019775,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
39,1.2636127158355712,0.64056,1.3009438817977905,0.6448,0.08421321958303452,0.1,801.3462466544643,2.7781624794006348,132326.343,62.39500117301941,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
40,1.244462771949768,0.64568,1.346352935218811,0.6347,0.0905524268746376,0.1,796.7186021795449,2.778237819671631,132227.97699999987,62.75741505622864,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
41,1.2179963359832764,0.65294,1.2052501848220825,0.665,0.0633394867181778,0.1,796.5655464358471,2.778313159942627,130194.53800000009,62.76947355270386,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
42,1.1937089576339721,0.6568,1.2433145334243774,0.6585,0.08911978453397751,0.1,798.9503810094214,2.778388500213623,132126.32499999998,62.58310914039612,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
43,1.1581923781967163,0.66734,1.1602709466934205,0.6777,0.08589529246091843,0.1,801.4669887349539,2.778463840484619,132141.04299999995,62.38560128211975,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
44,1.1345976893234253,0.67192,1.150878834915161,0.6851,0.07720009982585907,0.1,801.6298702413175,2.7785391807556152,132211.599,62.37292528152466,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
45,1.103945489730835,0.68012,1.1356556074142456,0.6882,0.07767391204833984,0.1,801.2834798023932,2.7786145210266113,132253.83499999993,62.39988875389099,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
46,1.090647508392334,0.68186,1.1605058877944947,0.68,0.08803090453147888,0.1,799.1729475792853,2.7786898612976074,132009.73100000003,62.564680337905884,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
47,1.0531824089431763,0.692,1.174030828857422,0.6802,0.0901244655251503,0.1,798.9521463912852,2.7787652015686035,132130.225,62.58197093009949,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
48,1.031413261947632,0.69572,1.1681025437355042,0.6842,0.082276351749897,0.1,799.2627680280822,2.7788405418395996,132256.63700000005,62.55764937400818,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
49,1.0033031140899658,0.70626,1.1367781552314757,0.6907,0.09241800010204315,0.1,801.4636776885375,2.7789158821105957,132332.17100000003,62.38585901260376,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
50,0.990261623840332,0.7088,1.0861895135879516,0.7041,0.08381403982639313,0.1,800.9684958917553,2.778991222381592,132265.05099999995,62.42442774772644,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
51,0.950204250907898,0.71986,1.1634808574676514,0.6824,0.09471046924591064,0.1,802.2009636141322,2.779066562652588,132298.51700000002,62.328521490097046,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
52,0.9370186892318726,0.72508,1.1758678953170776,0.6831,0.09949706494808197,0.1,798.4709213627187,2.779141902923584,132279.558,62.61968803405762,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
53,0.9003642551803589,0.73228,1.1376158975601196,0.6944,0.10072988271713257,0.1,798.836201725141,2.77921724319458,132233.0060000001,62.59205389022827,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
54,0.8860696561813355,0.73938,1.1053781747817992,0.7087,0.09762632101774216,0.1,799.4985810748392,2.779292583465576,132254.17800000007,62.54019618034363,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
55,0.868143946723938,0.74244,1.1132338869094849,0.7047,0.10070013999938965,0.1,799.3374175104601,2.7793679237365723,132106.0810000001,62.551807165145874,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
56,0.837130096244812,0.75048,1.1239025621414185,0.7061,0.09836142510175705,0.1,801.3357531893583,2.7794432640075684,132178.97200000004,62.39581823348999,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
57,0.8002573981094361,0.75978,1.080416777420044,0.7119,0.09923738241195679,0.1,801.446424547085,2.7795186042785645,132146.46,62.38720202445984,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
58,0.7808423779106141,0.76684,1.0591712774276734,0.7165,0.09878121316432953,0.1,798.8912087053799,2.7795939445495605,132170.15700000018,62.58674454689026,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
59,0.7580221235656738,0.77122,1.144449448776245,0.7076,0.113729327917099,0.1,799.163601198968,2.7796692848205566,132155.70499999987,62.56541204452515,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
60,0.7368736883544922,0.77964,1.050683413887024,0.722,0.09885497391223907,0.1,801.5251156851908,2.7797446250915527,132159.94100000008,62.38107705116272,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
61,0.7098281202697754,0.78662,1.0610611899375915,0.7247,0.10167185962200165,0.1,801.6029919327736,2.779819965362549,132054.087,62.37501668930054,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
62,0.6869620369911194,0.79298,1.112504768180847,0.7183,0.11086897552013397,0.1,801.7198116958207,2.779895305633545,132041.47399999996,62.365927934646606,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
63,0.6642911298179627,0.79972,1.0853129453659058,0.7222,0.10744941234588623,0.1,801.5643445011298,2.779970645904541,132061.56499999997,62.378024101257324,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
64,0.6388330702209473,0.80658,1.0785034406661986,0.7313,0.11032639443874359,0.1,798.8959836783171,2.780045986175537,132115.47199999995,62.58637046813965,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
65,0.6126774923324585,0.81578,1.0457113096237183,0.7333,0.10954251885414124,0.1,799.0357400651184,2.780121326446533,132220.05200000003,62.57542371749878,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
66,0.5922377599525451,0.81868,1.032324682044983,0.7398,0.10538335144519806,0.1,798.0502651507728,2.7801966667175293,132209.95900000012,62.652695178985596,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
67,0.5694923765945434,0.82662,1.0516551427841188,0.7396,0.1032109409570694,0.1,799.6822124679503,2.7802720069885254,132187.20699999994,62.524837017059326,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
68,0.5368994534301758,0.836,1.061386624622345,0.7407,0.11373545229434967,0.1,799.4248918835234,2.7803473472595215,132261.863,62.54596281051636,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
69,0.5275528059577942,0.8383,1.0695705027580262,0.7381,0.1126730889081955,0.1,801.3827539286585,2.7804226875305176,132131.51599999995,62.39215874671936,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
70,0.49578657022476197,0.84878,1.0892370817661285,0.7322,0.12090930342674255,0.1,798.8997330915927,2.7804980278015137,132132.81799999997,62.586076736450195,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
71,0.48433533168792725,0.85288,1.0866783738136292,0.7391,0.11798963695764542,0.1,799.0015345889669,2.7805733680725098,132244.03699999995,62.578102588653564,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
72,0.4609014085006714,0.85916,1.061749983692169,0.7442,0.11588740348815918,0.1,801.6704760838567,2.780648708343506,131835.19700000001,62.36976599693298,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
73,0.4328532057762146,0.8686,1.058602218914032,0.75,0.11388765275478363,0.1,798.6601518087687,2.780724048614502,131809.82299999995,62.60485124588013,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
74,0.40720141166687013,0.87608,1.0216632635116578,0.7535,0.11219194531440735,0.1,801.844357644977,2.780799388885498,131966.92699999994,62.35624098777771,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
75,0.3955012350177765,0.87978,1.0313878776550294,0.7532,0.11766031384468079,0.1,798.983945907046,2.780874729156494,131860.31800000003,62.580480098724365,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
76,0.37399119530677793,0.88732,1.0297795347213745,0.7525,0.11498050391674042,0.1,798.9061303049075,2.7809500694274902,131959.37099999998,62.585575580596924,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
77,0.36453373695373537,0.8898,1.0011661598205566,0.7578,0.11405500024557114,0.1,801.6729460912337,2.7810254096984863,131892.94900000002,62.37057375907898,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
78,0.34054752429008484,0.89796,1.016767971611023,0.7599,0.11375776678323746,0.1,801.6048456570139,2.7811007499694824,132037.436,62.37487244606018,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
79,0.3163465114212036,0.90482,0.996969398021698,0.7584,0.11407945305109024,0.1,801.5351055721418,2.7811760902404785,132001.69600000003,62.38029956817627,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
80,0.30516132103919985,0.90758,1.0068311758041382,0.7632,0.11346206814050674,0.1,799.0866183653245,2.7812514305114746,132004.13299999994,62.57143950462341,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
81,0.2915926718044281,0.9125,1.0024071042060851,0.7697,0.11213067173957825,0.1,801.4204558807979,2.7813267707824707,131812.49099999978,62.38922357559204,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
82,0.2719161747741699,0.92,1.0205996640205384,0.7631,0.1156962588429451,0.1,799.1301430104929,2.781402111053467,131839.88699999993,62.568031549453735,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
83,0.26256683010101317,0.92122,1.0066742842674254,0.7646,0.11573193967342377,0.1,798.8089962151691,2.781477451324463,131871.89800000004,62.593185901641846,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
84,0.24587140259027482,0.9267,0.9871403597831726,0.7752,0.10818955302238464,0.1,798.9566846759861,2.781552791595459,131855.7099999999,62.58161544799805,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
85,0.2339007038640976,0.9306,0.9848595904350281,0.7727,0.11248317360877991,0.1,799.2606601076883,2.781628131866455,131962.51299999998,62.55781435966492,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
86,0.22398082135677339,0.93412,0.9849189638137817,0.7745,0.10886785387992859,0.1,798.9265247692377,2.781703472137451,131897.75300000006,62.583977937698364,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
87,0.21925637466430664,0.93572,0.9932398360729218,0.7725,0.11276408284902573,0.1,801.1484756053663,2.7817788124084473,131892.83500000002,62.41040396690369,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
88,0.21023670541763306,0.93888,0.9824602541923523,0.7733,0.11218702793121338,0.1,801.3444308703404,2.7818541526794434,131836.85899999994,62.39614295959473,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
89,0.20384233443260194,0.94136,0.9884000150680542,0.7739,0.11360816657543182,0.1,799.2836589732253,2.7819294929504395,132019.384,62.55701446533203,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
90,0.2007177929353714,0.94118,0.9785789974212646,0.7733,0.11410774290561676,0.1,799.1761940434151,2.7820048332214355,132028.40699999992,62.56442618370056,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
91,0.19021304267883302,0.94446,0.9841621318340301,0.7713,0.11794732511043549,0.1,798.8315491807755,2.7820801734924316,131946.31999999998,62.591418743133545,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
92,0.18724860849380492,0.94682,0.976547710609436,0.7742,0.11494500935077667,0.1,799.6066205313741,2.7821555137634277,131987.27299999993,62.53074789047241,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
93,0.18125004802942277,0.94682,0.9727651721000672,0.776,0.11474862694740295,0.1,801.0774470883437,2.782230854034424,131986.181,62.415937662124634,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
94,0.1771006961297989,0.94832,0.9706084193229675,0.7745,0.1163468062877655,0.1,799.2199142417252,2.78230619430542,131885.607,62.56100368499756,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
95,0.17405165580272675,0.95064,0.9675389592170716,0.7761,0.11542368680238724,0.1,798.990451011211,2.782381534576416,131923.6230000001,62.57897067070007,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
96,0.17314358773231506,0.94992,0.9653823305130005,0.7755,0.11507662385702133,0.1,801.5556896294173,2.782456874847412,132075.6269999999,62.378697633743286,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
97,0.1674872147130966,0.95222,0.961094415473938,0.7771,0.11382386088371277,0.1,801.5150800973323,2.782532215118408,132169.82000000004,62.381858110427856,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
98,0.17191815374851227,0.95096,0.9650361262321472,0.7765,0.11430139094591141,0.1,801.3727555900143,2.7826075553894043,132244.82399999994,62.39293718338013,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
99,0.1695643984746933,0.9507,0.9605882711410523,0.7763,0.11482369899749756,0.1,801.827658333063,2.7826828956604004,132037.60299999986,62.357539653778076,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 3, 'magnitude': 15}",False,False,SGD,0.9,runs
