epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,power_W,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,optimizer,momentum,outdir
42,0.21458226921081544,0.92984,1.4640200603485107,0.6896,0.16456328332424164,0.1,779.8508407049183,2.778388500213623,131974.91700000004,64.1148247718811,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
43,0.19664318996429445,0.9365,1.473670817565918,0.6939,0.16631916165351868,0.1,785.0700633980298,2.778463840484619,132310.42,63.68858313560486,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
44,0.18667777863502502,0.93938,1.4624519171714783,0.6896,0.16546101868152618,0.1,788.6181075547271,2.7785391807556152,132305.05599999995,63.40254616737366,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
45,0.17244026787281036,0.94502,1.4652753017425537,0.6903,0.16527602076530457,0.1,789.3265344010111,2.7786145210266113,132181.06599999993,63.34514021873474,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
46,0.16833886607170104,0.94546,1.4536652944564818,0.6959,0.16393844783306122,0.1,789.0078383846216,2.7786898612976074,132042.61000000004,63.370726585388184,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
47,0.1548739313173294,0.9512,1.5247640341758728,0.6933,0.16732722520828247,0.1,788.4877314148094,2.7787652015686035,132056.183,63.412527561187744,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
48,0.14083477663040161,0.95496,1.5121457719802855,0.6887,0.17324207723140717,0.1,791.51553523872,2.7788405418395996,132154.1640000001,63.16995406150818,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
49,0.12928493000507355,0.95986,1.4496011680603027,0.7035,0.1649150550365448,0.1,772.6878895025427,2.7789158821105957,132135.44700000001,64.70918035507202,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
50,0.11124530378341675,0.96506,1.4491419599533082,0.7093,0.16448643803596497,0.1,791.0327453259086,2.778991222381592,132131.01399999976,63.20850849151611,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
51,0.10074219414710998,0.96848,1.5459379404067992,0.6951,0.17685461044311523,0.1,790.7141907832129,2.779066562652588,132107.74899999998,63.233973264694214,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
52,0.09530520754098892,0.97068,1.62428403339386,0.6928,0.18095386028289795,0.1,791.9905041745222,2.779141902923584,132023.8690000001,63.13207006454468,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
53,0.08634679445028305,0.97276,1.4609818826675416,0.7151,0.16428343951702118,0.1,789.0233400417403,2.77921724319458,132006.00500000006,63.369481563568115,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
54,0.07754889368653298,0.97572,1.4839840362548828,0.7143,0.16452504694461823,0.1,788.3208384076478,2.779292583465576,132058.70200000008,63.425952434539795,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
55,0.08256000480175019,0.97498,1.491939274597168,0.7134,0.16577059030532837,0.1,789.0910712008218,2.7793679237365723,132031.67300000007,63.36404228210449,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
56,0.06752939242124557,0.97928,1.4505571863174438,0.7193,0.16770362854003906,0.1,789.3210680399833,2.7794432640075684,131929.3759999999,63.34557890892029,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
57,0.06146662644863129,0.9818,1.3997500014305115,0.7255,0.157112717628479,0.1,788.8216434683713,2.7795186042785645,131917.31299999994,63.38568472862244,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
58,0.04940512316465378,0.9859,1.3797907215118408,0.7283,0.16182401776313782,0.1,786.2799717846054,2.7795939445495605,131853.62999999995,63.591585874557495,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
59,0.03463685314774513,0.99082,1.394721285533905,0.7312,0.15982738137245178,0.1,791.3519985915937,2.7796692848205566,131995.964,63.183008432388306,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
60,0.02665710869550705,0.99366,1.3883567133903503,0.7373,0.15910997986793518,0.1,791.2455034470015,2.7797446250915527,132073.108,63.1915123462677,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
