epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,momentum,optimizer,_cfg_file,outdir
23,2.9797688905334474,,1.9503030811309814,0.4838,0.02946682833135128,0.1,808.8392619409615,2.7757372856140137,61.81697940826416,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
24,2.9877459628295897,,2.0791980327606203,0.471,0.06707610189914703,0.1,807.2536953690096,2.7758126258850098,61.93939685821533,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
25,2.9370143671417237,,1.8054185888290406,0.5348,0.06419335305690765,0.1,806.4032684335598,2.775887966156006,62.00371694564819,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
26,2.9207136956787108,,1.966376053237915,0.4971,0.060338810086250305,0.1,806.8974830790145,2.775963306427002,61.965740442276,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
27,2.926270902557373,,1.7975694108963012,0.5228,0.0433424673974514,0.1,809.5032889622325,2.776038646697998,61.76627159118652,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
28,2.900776887779236,,1.9878962047576905,0.4878,0.05541832372546196,0.1,809.338907263577,2.776113986968994,61.77981686592102,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
29,2.8882395597839357,,1.9104981060028077,0.51,0.09026864171028137,0.1,806.8281165705413,2.7761893272399902,61.971067905426025,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
30,2.8535223789215087,,1.8514406679153443,0.5306,0.07660496979951859,0.1,809.3793138923012,2.7762646675109863,61.77573251724243,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
31,2.8451505847930907,,1.9888793045043944,0.4934,0.051880042999982834,0.1,809.3763869624603,2.7763400077819824,61.77595591545105,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
32,2.8067675734710695,,1.892498250579834,0.5115,0.06918701529502869,0.1,809.0088522839624,2.7764153480529785,61.80402088165283,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
33,2.8899805352783203,,1.7776862358093262,0.5388,0.06156608834862709,0.1,807.0842374353164,2.7764906883239746,61.95140194892883,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
34,2.83500853515625,,1.7399364603042602,0.5456,0.06471122056245804,0.1,809.2938949819504,2.7765660285949707,61.78324055671692,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
35,2.765702628707886,,1.7473938358306884,0.5464,0.071835458278656,0.1,808.8372435851176,2.776641368865967,61.81713366508484,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
36,2.8200353067016604,,2.069841633987427,0.4773,0.06508917361497879,0.1,809.6636111988815,2.776716709136963,61.75404119491577,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
37,2.777050163116455,,1.7504552042007446,0.5512,0.09145300090312958,0.1,806.4971562767795,2.776792049407959,61.996498823165894,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
38,2.7911672276306154,,1.7260428705215454,0.5511,0.049808189272880554,0.1,806.8499139707175,2.776867389678955,61.969393730163574,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
39,2.7858877839660643,,1.6263908073425293,0.5608,0.03342461585998535,0.1,806.7766636086136,2.776942729949951,61.97502017021179,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
40,2.7482035752105713,,1.68872797832489,0.5486,0.019919726997613907,0.1,809.3161724996954,2.7770180702209473,61.78055214881897,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
41,2.754356724243164,,1.4898738780975342,0.601,0.04107467085123062,0.1,806.7677189059682,2.7770934104919434,61.97570729255676,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
42,2.7469780263519286,,1.5733028007507324,0.5857,0.06726944446563721,0.1,806.8417374794991,2.7771687507629395,61.97002172470093,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
43,2.7201268000793455,,1.591817149925232,0.5851,0.08976149559020996,0.1,809.2182642612578,2.7772440910339355,61.78802704811096,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
44,2.673047718811035,,1.7076934381484985,0.5668,0.0925205796957016,0.1,806.2678541553402,2.7773194313049316,62.01513075828552,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
45,2.728404909515381,,1.750883137702942,0.574,0.14633360505104065,0.1,807.4057542128328,2.7773947715759277,61.926732301712036,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
46,2.640900895233154,,1.6744262632369995,0.5751,0.09191755950450897,0.1,806.4893032831638,2.777470111846924,61.99710249900818,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
47,2.6879787210464476,,1.597732738685608,0.5732,0.027345988899469376,0.1,809.4166223883796,2.77754545211792,61.77388525009155,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
48,2.6239149789428713,,1.566628854560852,0.595,0.09521353244781494,0.1,809.4665598649674,2.777620792388916,61.76907420158386,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
49,2.5866691645431517,,1.4575763761520386,0.6268,0.11351214349269867,0.1,806.0004269609424,2.777696132659912,62.034706592559814,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
50,2.5800873719787596,,1.4723853605270385,0.6053,0.055557701736688614,0.1,807.3145170055868,2.777771472930908,61.93373084068298,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
51,2.6365410319519045,,1.4512964433670044,0.616,0.038688283413648605,0.1,806.9743791352684,2.7778468132019043,61.960835695266724,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
52,2.571714935760498,,1.582921282196045,0.5804,0.03919658437371254,0.1,811.6478639251352,2.7779221534729004,61.60306978225708,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
53,2.5993827240753173,,1.3331648239135743,0.645,0.06296288967132568,0.1,806.972736487788,2.7779974937438965,61.959961891174316,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
54,2.5691482041168214,,1.4006408079147339,0.6369,0.09358440339565277,0.1,806.7313710655371,2.7780728340148926,61.9784996509552,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
55,2.530443118896484,,1.3749828325271607,0.6388,0.0622539147734642,0.1,808.8990965730255,2.7781481742858887,61.81340670585632,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
56,2.546194821662903,,1.3192979999542236,0.6548,0.0790882334113121,0.1,806.8214242413776,2.7782235145568848,61.97158193588257,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
57,2.553120432052612,,1.3098925239562988,0.6539,0.08119617402553558,0.1,806.5679641848244,2.778298854827881,61.99105620384216,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
58,2.461491443557739,,1.4336895530700684,0.6337,0.11177080869674683,0.1,806.6476270852671,2.778374195098877,61.98493409156799,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
59,2.5059150454711916,,1.426552523803711,0.6351,0.08260218799114227,0.1,809.9198966949248,2.778449535369873,61.73450016975403,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
60,2.448198217315674,,1.4097026260375976,0.6519,0.13292141258716583,0.1,811.8761854439812,2.778524875640869,61.585745334625244,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
61,2.4917642780303955,,1.391637092590332,0.6478,0.11052167415618896,0.1,809.3178403177888,2.7786002159118652,61.78042483329773,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
62,2.4486628384399416,,1.41438115234375,0.6504,0.13599759340286255,0.1,809.2700697329158,2.7786755561828613,61.78507161140442,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
63,2.31705325012207,,1.2593572681427,0.6692,0.07460567355155945,0.1,806.5771029957268,2.7787508964538574,61.99035382270813,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
64,2.433463321304321,,1.318822538948059,0.6669,0.09948983788490295,0.1,809.4582052808522,2.7788262367248535,61.76971173286438,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
65,2.362881335067749,,1.2981017002105713,0.6699,0.11814086139202118,0.1,809.2339269882269,2.7789015769958496,61.78683114051819,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
66,2.3307675331497193,,1.1770824313163757,0.6933,0.08325216174125671,0.1,807.0544764042091,2.7789769172668457,61.953686475753784,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
67,2.318297043533325,,1.1995224027633666,0.697,0.10170938074588776,0.1,809.1090105011921,2.779052257537842,61.79637026786804,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
68,2.3827709854125976,,1.1514877714157103,0.6905,0.06615151464939117,0.1,812.216234849915,2.779127597808838,61.55996131896973,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
69,2.3029974200439454,,1.2206785474777222,0.6755,0.05277629569172859,0.1,806.6045299781058,2.779202938079834,61.98824596405029,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
70,2.2894492498779297,,1.0664131172180176,0.7177,0.07449954003095627,0.1,806.8908392719806,2.77927827835083,61.96625065803528,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
71,2.229945789871216,,1.0958268991470337,0.7017,0.03564901277422905,0.1,806.5332472770506,2.779353618621826,61.99372458457947,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
72,2.2553340690612793,,1.031776404094696,0.7206,0.05313776433467865,0.1,806.7897644488517,2.7794289588928223,61.974013805389404,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
73,2.239209494628906,,1.064374821281433,0.7233,0.07838791608810425,0.1,809.4162037694116,2.7795042991638184,61.77391695976257,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
74,2.188067688598633,,1.0403919984817505,0.7338,0.10406944155693054,0.1,806.8279799912854,2.7795796394348145,61.971078395843506,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
75,2.151658447418213,,1.0655949405670166,0.7199,0.07775706052780151,0.1,806.1404894323468,2.7796549797058105,62.02392840385437,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
76,2.1551787997436525,,1.0640361391067505,0.7307,0.10626456141471863,0.1,809.1977562483838,2.7797303199768066,61.7895929813385,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
77,2.1525163526916504,,1.098454421043396,0.7324,0.14262188971042633,0.1,809.6942214686387,2.7798056602478027,61.75170660018921,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
78,2.1127146931266783,,1.0076549242973327,0.7489,0.11562897264957428,0.1,804.2937320785558,2.779881000518799,62.166342973709106,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
79,2.075282201385498,,0.9179220449447631,0.7639,0.08188571035861969,0.1,806.9573474724896,2.779956340789795,61.961143493652344,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
80,2.0459411924743653,,0.9279734016418457,0.7668,0.10684514045715332,0.1,806.4063692518689,2.780031681060791,62.00347852706909,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
81,1.996312052974701,,0.8777542779922486,0.7622,0.04984821379184723,0.1,806.0676590519895,2.780107021331787,62.02953243255615,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
82,1.9772197562408447,,0.9222165633201599,0.7657,0.09336433559656143,0.1,807.5037653343121,2.780182361602783,61.91921591758728,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
83,1.9920381129455567,,0.9055018243789673,0.7668,0.08039858937263489,0.1,811.9675764308496,2.7802577018737793,61.578813552856445,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
84,1.9994108361053466,,0.8690182936668396,0.7827,0.0909033864736557,0.1,809.2978488160896,2.7803330421447754,61.78195095062256,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
