epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,outdir
15,1.4446775698852539,0.58874,1.655965891456604,0.5415,0.06707879900932312,0.1,777.0524101610962,2.7763543128967285,64.34572410583496,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
16,1.3499543087387085,0.61416,1.637965554046631,0.5556,0.08701367676258087,0.1,776.5274419811548,2.7764296531677246,64.38922476768494,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
17,1.2728850758743286,0.63102,1.5700359272003175,0.572,0.06973157823085785,0.1,776.7756139648562,2.7765049934387207,64.36865305900574,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
18,1.189851537399292,0.6519,1.5696447713851929,0.5791,0.08589760214090347,0.1,778.6769980938908,2.776580333709717,64.21147680282593,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
19,1.1243164069366456,0.6715,1.6010386734008788,0.5714,0.0826902836561203,0.1,778.9173462200083,2.776655673980713,64.19166326522827,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
20,1.053229942588806,0.68838,1.5362193880081176,0.5885,0.10425078868865967,0.1,779.2781380498145,2.776731014251709,64.16194367408752,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
21,0.9896925999259949,0.70296,1.5122338886260986,0.6055,0.10723632574081421,0.1,776.5457350935474,2.776806354522705,64.38770794868469,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
22,0.9254231066894532,0.72038,1.51469609375,0.6078,0.1156342476606369,0.1,778.999360665064,2.776881694793701,64.18501996994019,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
23,0.8717242256164551,0.7368,1.501307869720459,0.6125,0.1255207359790802,0.1,779.45771923972,2.7769570350646973,64.14716124534607,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
24,0.8171630237960815,0.74954,1.4143575267791748,0.6282,0.10416631400585175,0.1,778.7484097017563,2.7770323753356934,64.20558857917786,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
25,0.7660969813346863,0.76414,1.3994348445892335,0.6408,0.11057773977518082,0.1,779.0213529395045,2.7771077156066895,64.18309307098389,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
26,0.7225595621109009,0.77892,1.430159398841858,0.6357,0.11426079273223877,0.1,779.189608877136,2.7771830558776855,64.16923356056213,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
27,0.6724821937179566,0.79144,1.5836949293136597,0.6142,0.1538935899734497,0.1,779.0446776820925,2.7772583961486816,64.18117141723633,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
28,0.6346099116706848,0.79908,1.4917088827133178,0.6257,0.1347237229347229,0.1,778.7410241795079,2.7773337364196777,64.20619750022888,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
29,0.5943436894035339,0.81298,1.5213348875045776,0.6338,0.1484460085630417,0.1,779.1771950911709,2.777409076690674,64.17025589942932,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
30,0.5611868381881714,0.82266,1.4911148801803589,0.6313,0.14367663860321045,0.1,778.2678072655449,2.77748441696167,64.24523735046387,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
31,0.5203369765090943,0.83454,1.5935263330459595,0.6325,0.1535131335258484,0.1,778.6902604571719,2.777559757232666,64.21038317680359,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
32,0.49446263067245483,0.84172,1.5507043155670166,0.6332,0.15310096740722656,0.1,776.7988734750986,2.777635097503662,64.36672568321228,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
33,0.46393082493782045,0.85058,1.4888282327651978,0.649,0.15451018512248993,0.1,777.4626236261337,2.777710437774658,64.3117733001709,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
34,0.4305687403488159,0.86202,1.4931479585647582,0.6484,0.15636999905109406,0.1,776.2115487968941,2.7777857780456543,64.41542911529541,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
35,0.39679287902832033,0.8708,1.5913933418273927,0.6327,0.16744548082351685,0.1,778.9917822992189,2.7778611183166504,64.18552947044373,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
36,0.37558373399734496,0.87874,1.5495656814575196,0.6544,0.16244551539421082,0.1,779.2336016786649,2.7779364585876465,64.16561079025269,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
37,0.3591959251213074,0.88404,1.5424991092681886,0.6524,0.16603893041610718,0.1,777.3471554544117,2.7780117988586426,64.32132625579834,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
38,0.3351717472362518,0.89042,1.5626578161239624,0.6531,0.16997966170310974,0.1,778.6483006610642,2.7780871391296387,64.21384334564209,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
39,0.31233224496841433,0.89918,1.635365165901184,0.6454,0.17773322761058807,0.1,779.3073336925121,2.7781624794006348,64.15953993797302,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
40,0.2916167642211914,0.9057,1.529059672164917,0.66,0.1666623055934906,0.1,779.2050021736646,2.778237819671631,64.16896653175354,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
41,0.2729620127868652,0.91106,1.6166148197174073,0.6582,0.1728094071149826,0.1,778.6899048221769,2.778313159942627,64.21041250228882,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
42,0.25613712677001954,0.9161,1.6634717887878419,0.6499,0.1868329495191574,0.1,779.2737192213046,2.778388500213623,64.16230750083923,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
43,0.2360628188753128,0.92212,1.6402029445648194,0.6608,0.1811423897743225,0.1,778.8520328800439,2.778463840484619,64.19804286956787,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
44,0.2101970648097992,0.9319,1.6041510040283202,0.6636,0.17888741195201874,0.1,776.799751056873,2.7785391807556152,64.36665296554565,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
45,0.18792856573104857,0.9387,1.7264163869857787,0.6545,0.19795376062393188,0.1,778.87043568117,2.7786145210266113,64.19652581214905,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
46,0.18527062944412231,0.9394,1.61577376537323,0.6753,0.179462268948555,0.1,776.9255103210055,2.7786898612976074,64.35623407363892,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
47,0.16699308887004852,0.94762,1.6026513248443603,0.6758,0.18083292245864868,0.1,776.7097991702185,2.7787652015686035,64.37410736083984,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
48,0.14510059864997865,0.95436,1.5706571195602417,0.6795,0.17576226592063904,0.1,776.5052970244249,2.7788405418395996,64.39106106758118,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
49,0.14122274248600006,0.9555,1.5804790113449096,0.6843,0.17827662825584412,0.1,776.7131965136957,2.7789158821105957,64.37382578849792,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
50,0.13105779965639114,0.95906,1.6584966802597045,0.6755,0.18560898303985596,0.1,776.7469356748703,2.778991222381592,64.37202668190002,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
51,0.11548092107772827,0.96442,1.661094875717163,0.6841,0.1819567084312439,0.1,776.4961570632199,2.779066562652588,64.39181900024414,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
52,0.10516928363323212,0.96756,1.5838261264801026,0.6853,0.18270686268806458,0.1,776.6651531867275,2.779141902923584,64.37780785560608,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
53,0.09395306587576867,0.97136,1.607833321762085,0.6919,0.18003253638744354,0.1,779.0387335021716,2.77921724319458,64.1816611289978,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
54,0.08648699417114258,0.97354,1.6107005252838136,0.6865,0.1834447979927063,0.1,776.4742870071415,2.779292583465576,64.39363265037537,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
55,0.07401050375938416,0.97888,1.6250106713294983,0.6965,0.17810526490211487,0.1,776.7093331525167,2.7793679237365723,64.37414598464966,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
56,0.05900156519651413,0.98412,1.543109150314331,0.7044,0.17391206324100494,0.1,776.6599068080847,2.7794432640075684,64.37824273109436,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
57,0.04557435799598694,0.98788,1.5849324222564698,0.703,0.17869000136852264,0.1,776.6980280796023,2.7795186042785645,64.37508296966553,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
58,0.040525732765197754,0.98926,1.5532447999954224,0.704,0.17665281891822815,0.1,776.546387818764,2.7795939445495605,64.38865423202515,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
59,0.03341534262537956,0.9917,1.5462282754898071,0.7094,0.17627795040607452,0.1,776.4753392256148,2.7796692848205566,64.39354538917542,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
60,0.033389691529870036,0.99142,1.5709893739700318,0.7015,0.18026867508888245,0.1,776.8841059906366,2.7797446250915527,64.35966396331787,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
61,0.0250361441257596,0.9943,1.5430654247283935,0.712,0.17677228152751923,0.1,776.4593291387428,2.779819965362549,64.39487314224243,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
62,0.021585819324851038,0.99522,1.5274418491363526,0.7161,0.1732165664434433,0.1,776.5190634368871,2.779895305633545,64.39091777801514,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
63,0.014917400152683257,0.99724,1.486137341117859,0.7216,0.16957251727581024,0.1,778.9479064881721,2.779970645904541,64.18914484977722,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
64,0.013213655765652657,0.99714,1.4869484901428223,0.7198,0.17262479662895203,0.1,776.9967823846071,2.780045986175537,64.35133123397827,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
65,0.012177597155570983,0.99748,1.4757795417785644,0.7234,0.16935084760189056,0.1,776.3642740420858,2.780121326446533,64.40275740623474,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
66,0.00995851321697235,0.99822,1.4369797047615052,0.7256,0.1662934273481369,0.1,776.7766180886198,2.7801966667175293,64.36856985092163,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
67,0.007654967797100544,0.9988,1.431235108757019,0.7295,0.1664648950099945,0.1,776.6600506223439,2.7802720069885254,64.37922739982605,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
68,0.007889111764505505,0.99854,1.4130449672698975,0.7303,0.16222526133060455,0.1,776.7815524307972,2.7803473472595215,64.36816096305847,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
69,0.00595216030113399,0.99908,1.4086212512969971,0.7302,0.16275916993618011,0.1,776.290362220443,2.7804226875305176,64.40988564491272,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
70,0.005751845943853259,0.9991,1.4075506608963013,0.7329,0.1618790328502655,0.1,779.0539587714629,2.7804980278015137,64.18040680885315,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
71,0.005117521274015308,0.99916,1.3937224773406982,0.734,0.16053855419158936,0.1,779.0605254132373,2.7805733680725098,64.18086290359497,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
72,0.004531666617356241,0.9994,1.390611487197876,0.7336,0.16159097850322723,0.1,776.6993685621446,2.780648708343506,64.37596845626831,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
73,0.004507123627513647,0.99934,1.3804684232711792,0.7311,0.1623678207397461,0.1,778.6300846999395,2.780724048614502,64.21534562110901,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
74,0.004395211315155029,0.99938,1.3649193704605103,0.7345,0.15854573249816895,0.1,779.5048396252328,2.780799388885498,64.14328360557556,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
75,0.003937011566162109,0.99938,1.3649637537002564,0.7357,0.15735435485839844,0.1,779.0896092399854,2.780874729156494,64.17746996879578,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
76,0.0041048820019513365,0.99928,1.3588393989562988,0.7369,0.1570216417312622,0.1,776.6285767032743,2.7809500694274902,64.38083982467651,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
77,0.0033147590696811675,0.9995,1.3515085552215576,0.7373,0.15592911839485168,0.1,740.4245149463204,2.7810254096984863,67.52882838249207,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
78,0.0034359113454073666,0.99944,1.3492185758590698,0.7342,0.15863405168056488,0.1,685.1093446408016,2.7811007499694824,72.98105096817017,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
79,0.003394941697195172,0.9995,1.3412053358078002,0.7378,0.15497663617134094,0.1,656.2573889124466,2.7811760902404785,76.18961834907532,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
80,0.0032904927157610653,0.99948,1.3380872816085816,0.7362,0.1561315804719925,0.1,635.8507459445524,2.7812514305114746,78.63480591773987,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
81,0.002892783968523145,0.99958,1.3266970209121705,0.7382,0.15467992424964905,0.1,637.1679084271414,2.7813267707824707,78.47225093841553,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
82,0.002967111399322748,0.99954,1.331374713897705,0.7369,0.1556767076253891,0.1,645.5655480956325,2.781402111053467,77.45146894454956,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
83,0.0029263095975667237,0.9996,1.3320095609664917,0.7369,0.1571391075849533,0.1,644.3512231084361,2.781477451324463,77.59743165969849,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
84,0.0028650784027576446,0.9996,1.3226438833236693,0.7358,0.15686646103858948,0.1,637.867455779774,2.781552791595459,78.38619065284729,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
85,0.0028888405918702483,0.9995,1.3157881532669067,0.7383,0.1526716649532318,0.1,635.5770582767524,2.781628131866455,78.66866707801819,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
86,0.0026568465615808964,0.9996,1.3181653902053834,0.7379,0.15355312824249268,0.1,641.2773647038608,2.781703472137451,77.97037887573242,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
87,0.00268300657749176,0.99968,1.3095846853256226,0.7369,0.1549374759197235,0.1,644.5166161950744,2.7817788124084473,77.57751893997192,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
88,0.002567386853545904,0.99968,1.3126776956558228,0.7381,0.15341179072856903,0.1,645.5431904089688,2.7818541526794434,77.45415139198303,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
89,0.002572393728494644,0.9996,1.3140839935302735,0.7384,0.15355657041072845,0.1,640.285799445099,2.7819294929504395,78.09012794494629,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
90,0.002622878050804138,0.9996,1.3112459016799927,0.7385,0.15303762257099152,0.1,635.6992755687514,2.7820048332214355,78.65354251861572,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
91,0.002527712600231171,0.99978,1.3102634410858154,0.7397,0.1517920196056366,0.1,639.7927956211862,2.7820801734924316,78.15030169487,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
92,0.002450855345763266,0.99966,1.3065488815307618,0.7389,0.15304036438465118,0.1,643.4329468692474,2.7821555137634277,77.70817494392395,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
93,0.0025029946279525755,0.99966,1.3084226549148559,0.74,0.15171635150909424,0.1,635.5162802030442,2.782230854034424,78.67619061470032,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
94,0.002644682755470276,0.99956,1.3055614669799804,0.7388,0.15243545174598694,0.1,636.819493968223,2.78230619430542,78.51518440246582,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
95,0.002489847578406334,0.99966,1.3082680562973021,0.7391,0.15250064432621002,0.1,637.506723810123,2.782381534576416,78.43054533004761,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
96,0.0024338330291211606,0.99966,1.3028667913436889,0.7392,0.1520882397890091,0.1,642.9708518441557,2.782456874847412,77.76402282714844,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
97,0.0023969653321802616,0.99972,1.3055540731430053,0.7402,0.1522485911846161,0.1,639.532993366337,2.782532215118408,78.18304419517517,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
98,0.002493412368372083,0.99972,1.3080760837554932,0.7399,0.1521887630224228,0.1,641.5414458536233,2.7826075553894043,77.93728733062744,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
99,0.002558361258506775,0.99972,1.305454089164734,0.739,0.15265780687332153,0.1,640.5506784939122,2.7826828956604004,78.0578362941742,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
100,0.002308590352572501,0.99984,1.3051412282943726,0.7389,0.152162104845047,0.1,636.6655458076924,2.7827582359313965,78.53416967391968,resnet101,100,128,0.0001,True,45,cosine,0,,,,,False,False,runs
