epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,outdir
52,0.11579080282211304,0.96432,1.6518646335601808,0.6759,0.18515992164611816,0.1,643.3129734677664,2.779141902923584,77.72266697883606,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
53,0.09768945420742035,0.9708,1.7117382543563844,0.6779,0.18707624077796936,0.1,644.0951323994536,2.77921724319458,77.62828421592712,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
54,0.09202382029533386,0.97186,1.6770380630493165,0.682,0.18743059039115906,0.1,641.6949712327147,2.779292583465576,77.91864085197449,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
55,0.08836054770946503,0.97318,1.7284284414291382,0.6788,0.19144578278064728,0.1,638.282238120145,2.7793679237365723,78.33525204658508,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
56,0.07033746341228485,0.97926,1.711541291809082,0.6915,0.18454088270664215,0.1,638.8122241167844,2.7794432640075684,78.27026176452637,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
57,0.060681210293769834,0.98236,1.6278082460403442,0.6919,0.18149763345718384,0.1,640.7647486601716,2.7795186042785645,78.03175830841064,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
58,0.04661885581016541,0.9872,1.6512889039993286,0.6943,0.18444912135601044,0.1,642.7490979929225,2.7795939445495605,77.79085206985474,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
59,0.04066977841734886,0.98898,1.6363536918640136,0.7007,0.18275299668312073,0.1,638.3367012056974,2.7796692848205566,78.32856845855713,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
60,0.0296204651927948,0.9929,1.592124559020996,0.7071,0.17793957889080048,0.1,636.2416714394227,2.7797446250915527,78.58649039268494,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
61,0.025131097915172578,0.99386,1.5505006721496581,0.7107,0.17606554925441742,0.1,638.6529116789317,2.779819965362549,78.29078316688538,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
62,0.020526996850371362,0.99542,1.5652666660308838,0.7105,0.17324316501617432,0.1,643.2642598773475,2.779895305633545,77.72855281829834,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
63,0.015400781679451466,0.99696,1.5378490911483764,0.7166,0.17061369121074677,0.1,643.0100890168993,2.779970645904541,77.75927758216858,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
64,0.012634363007247448,0.99762,1.5471714958190919,0.7218,0.17048890888690948,0.1,636.3010206836335,2.780045986175537,78.57916045188904,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
65,0.011450836527645588,0.99782,1.5217079744338988,0.7202,0.17071087658405304,0.1,636.9160245419456,2.780121326446533,78.50328469276428,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
66,0.008459402766153217,0.99864,1.5098328550338744,0.7241,0.16826963424682617,0.1,636.1098122830405,2.7801966667175293,78.60278058052063,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
67,0.006851473178863525,0.99922,1.4901396301269532,0.7264,0.1679137498140335,0.1,643.4004601823715,2.7802720069885254,77.71209859848022,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
68,0.0063438731598109005,0.99896,1.5074311223983765,0.7249,0.16895663738250732,0.1,636.0535543995358,2.7803473472595215,78.61072993278503,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
69,0.005460948653519154,0.99928,1.4695708835601806,0.729,0.16496971249580383,0.1,636.9388816094039,2.7804226875305176,78.50046753883362,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
70,0.005043168265819549,0.99924,1.457695393371582,0.7272,0.16397374868392944,0.1,637.5982792819357,2.7804980278015137,78.41928315162659,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
71,0.004518934292793274,0.9993,1.460481529045105,0.7291,0.16483302414417267,0.1,642.0798130639137,2.7805733680725098,77.87193894386292,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
72,0.0044479686996340756,0.99934,1.4400244022369384,0.7338,0.15781015157699585,0.1,642.30833674875,2.780648708343506,77.84423327445984,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
73,0.004016680731773376,0.99934,1.4345400749206543,0.7337,0.1587323099374771,0.1,637.0664284690882,2.780724048614502,78.48475098609924,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
74,0.0038071471144258975,0.99944,1.4352435657501221,0.7318,0.16088832914829254,0.1,641.479976997712,2.780799388885498,77.94475555419922,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
75,0.0039270013236626985,0.99938,1.4172804378509523,0.7333,0.15797486901283264,0.1,639.5793001637046,2.780874729156494,78.17638874053955,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
76,0.003489240736812353,0.9994,1.411370593070984,0.7341,0.15759718418121338,0.1,642.3223437985664,2.7809500694274902,77.8435320854187,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
77,0.0033109853813052177,0.99952,1.4012803844451904,0.7325,0.1596347689628601,0.1,643.311613799334,2.7810254096984863,77.72283124923706,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
78,0.003371336138546467,0.99942,1.397900332069397,0.7352,0.15611451864242554,0.1,638.5670087065179,2.7811007499694824,78.30031824111938,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
79,0.0029618939208611848,0.99954,1.394020301437378,0.7348,0.15585000813007355,0.1,638.869971442541,2.7811760902404785,78.26318693161011,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
80,0.0030001823948323726,0.99956,1.3907764917373657,0.7352,0.15598782896995544,0.1,635.7096813428349,2.7812514305114746,78.65225505828857,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
81,0.0029481925846636297,0.99954,1.3882236402511596,0.7355,0.15445265173912048,0.1,641.5686439492692,2.7813267707824707,77.93398332595825,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
82,0.002772968120612204,0.99954,1.3832875648498535,0.7357,0.15501368045806885,0.1,638.7768791238195,2.781402111053467,78.27459263801575,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
83,0.0026787973047047854,0.9996,1.3847718799591064,0.7342,0.1571141630411148,0.1,637.6450527471804,2.781477451324463,78.4135308265686,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
84,0.002676721374951303,0.99964,1.383729586982727,0.737,0.15344543755054474,0.1,635.9306782700695,2.781552791595459,78.62492203712463,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
85,0.002673999440521002,0.99954,1.3817441404342652,0.7375,0.15338779985904694,0.1,640.6031166519248,2.781628131866455,78.05144667625427,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
86,0.002870372109487653,0.99948,1.3762521385192872,0.738,0.1532537341117859,0.1,638.8192021262846,2.781703472137451,78.26940679550171,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
87,0.002693895063418895,0.99958,1.374715323638916,0.7365,0.15466050803661346,0.1,639.4624986726855,2.7817788124084473,78.1906681060791,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
88,0.0025220895363390447,0.9996,1.3691210048675537,0.7401,0.14991602301597595,0.1,637.5369938836544,2.7818541526794434,78.42682147026062,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
89,0.0024489248703420162,0.99962,1.3693549167633057,0.7384,0.15198753774166107,0.1,637.9071940714812,2.7819294929504395,78.38130760192871,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
90,0.0023784952402859925,0.99968,1.3735434535980224,0.7378,0.1527809202671051,0.1,641.0614979094427,2.7820048332214355,77.99563717842102,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
91,0.002485420086234808,0.99968,1.3709326459884643,0.738,0.152616947889328,0.1,639.9564326535045,2.7820801734924316,78.1303186416626,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
92,0.002441869659423828,0.99966,1.371336855316162,0.738,0.1525285542011261,0.1,638.0833217817791,2.7821555137634277,78.35967230796814,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
93,0.002199964864216745,0.99982,1.3724015523910522,0.7398,0.15115126967430115,0.1,637.4081445787097,2.782230854034424,78.44267511367798,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
94,0.002397057156711817,0.9997,1.369412225151062,0.7372,0.1534293293952942,0.1,637.7566489477036,2.78230619430542,78.39980983734131,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
95,0.0024104324460029604,0.9997,1.3689468574523926,0.7394,0.15170389413833618,0.1,638.9428759533753,2.782381534576416,78.25524973869324,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
96,0.002542403647862375,0.99962,1.3666265062332152,0.7394,0.1510538011789322,0.1,637.2652224281105,2.782456874847412,78.4602677822113,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
97,0.0022944791434705257,0.99982,1.362896734237671,0.7402,0.15034323930740356,0.1,636.7266405723001,2.782532215118408,78.5266342163086,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
98,0.0023923457884788514,0.99968,1.3702535976409913,0.7401,0.1507728397846222,0.1,637.3852015153326,2.7826075553894043,78.44549870491028,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
99,0.0023839187695086,0.99966,1.3750520000457764,0.7391,0.15237227082252502,0.1,642.541789273873,2.7826828956604004,77.81595039367676,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
100,0.0025430460142716765,0.99968,1.3666845916748047,0.7403,0.15081587433815002,0.1,642.6738275138702,2.7827582359313965,77.79996299743652,resnet101,100,128,0.0001,True,46,cosine,0,,,,,False,False,runs
