epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,_cfg_file,outdir
1,4.704587682189941,0.02078,4.37606443939209,0.0446,0.02009454183280468,0.1,804.3362062380577,2.775299072265625,62.16306018829346,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
2,4.1275201415252685,0.05444,3.9329478378295897,0.0743,0.010135073214769363,0.1,810.256909632442,2.7753748893737793,61.70882272720337,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
3,3.8168269049835204,0.09924,3.6262455642700195,0.1327,0.006992129143327475,0.1,809.3871732878397,2.7754502296447754,61.77513265609741,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
4,3.4805961372375487,0.15798,3.284345707321167,0.1893,0.01252148300409317,0.1,811.1949068481155,2.7755255699157715,61.63846755027771,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
5,3.1616863954162597,0.21476,3.0797574905395506,0.2425,0.0467047318816185,0.1,812.3137340703391,2.7756009101867676,61.55257248878479,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
6,2.8804435997009277,0.27024,3.0398107131958008,0.2565,0.07676436007022858,0.1,809.3713203313878,2.7756762504577637,61.77634263038635,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
7,2.652312996368408,0.31686,2.9757943237304687,0.324,0.049014195799827576,0.1,809.6154997339427,2.7757515907287598,61.7577109336853,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
8,2.484109310836792,0.34876,2.431964300537109,0.3652,0.05413464456796646,0.1,808.8084729709822,2.775826930999756,61.81933259963989,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
9,2.3007623637390138,0.39118,2.403637285041809,0.3789,0.06626279652118683,0.1,809.8803493339661,2.775902271270752,61.73751473426819,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
10,2.1441704152679444,0.42288,2.4067059955596926,0.3934,0.07843109965324402,0.1,808.9090027900902,2.775977611541748,61.811649799346924,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
11,1.9975399934387208,0.45488,2.2561088817596437,0.414,0.08330823481082916,0.1,815.0226713390624,2.776052951812744,61.347986698150635,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
12,1.8835872005462646,0.48394,2.176363038635254,0.4319,0.08461324125528336,0.1,811.685648890455,2.7761282920837402,61.60020208358765,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
13,1.7962814505386353,0.5039,2.246866883850098,0.4331,0.11242824792861938,0.1,808.7870094232669,2.7762036323547363,61.82197332382202,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
14,1.7139733435440063,0.52296,2.01310812625885,0.4634,0.09287941455841064,0.1,810.28677583183,2.7762789726257324,61.70754861831665,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
15,1.6496031219100953,0.53882,2.015599048614502,0.4689,0.09346821159124374,0.1,811.8249602922687,2.7763543128967285,61.58963131904602,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
16,1.576073466796875,0.55698,1.9762585399627686,0.4716,0.1028863713145256,0.1,813.666814568441,2.7764296531677246,61.45021414756775,resnet101,100,128,0.0005,True,42,cosine,0,,,,,False,False,D:\8099\yaml\7.yaml,runs
