epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,momentum,optimizer,_cfg_file,outdir
11,3.3978852283477785,,2.589217897415161,0.3409,0.03778049349784851,0.1,808.8134826477615,2.7748332023620605,61.818949699401855,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
12,3.3384148385620116,,2.562384567260742,0.3487,0.024814320728182793,0.1,804.9458800067671,2.7749085426330566,62.11597728729248,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
13,3.282342717895508,,2.3354383674621584,0.3985,0.05522618442773819,0.1,809.1401033269942,2.7749838829040527,61.794995069503784,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
14,3.2212582919311523,,2.2110081451416015,0.4139,0.030854422599077225,0.1,806.3318662860928,2.775059223175049,62.00920748710632,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
15,3.242518655548096,,2.1752474044799803,0.4347,0.040457822382450104,0.1,807.0325313015782,2.775134563446045,61.955371141433716,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
16,3.1814749391174315,,2.3385728099823,0.4083,0.06528431177139282,0.1,807.0538769820703,2.775209903717041,61.95373249053955,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
17,3.12075655380249,,2.2764796905517577,0.4139,0.047117047011852264,0.1,808.8024246332054,2.775285243988037,61.8207950592041,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
18,3.1148125608825685,,2.261598040008545,0.421,0.053633518517017365,0.1,809.3306084113843,2.775360584259033,61.77945017814636,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
19,3.0909400844573973,,2.2861787788391115,0.4154,0.03156648948788643,0.1,804.0078014924784,2.7754359245300293,62.188451290130615,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
20,3.0874764360046387,,1.8753030551910401,0.497,0.051487527787685394,0.1,807.0219442878129,2.7755112648010254,61.95618391036987,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
21,3.045468946914673,,2.124454130554199,0.4605,0.07461558282375336,0.1,809.5065886512762,2.7755866050720215,61.76601982116699,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
22,3.067952485198975,,2.0905102634429933,0.4503,0.021439511328935623,0.1,806.4389261828429,2.7756619453430176,62.000975370407104,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
23,3.024121486663818,,2.0754877758026122,0.4585,0.03254259005188942,0.1,806.257569266019,2.7757372856140137,62.01492166519165,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
24,3.025736709899902,,1.965228905105591,0.4927,0.08522683382034302,0.1,807.4527702183657,2.7758126258850098,61.923126459121704,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
25,3.024844039001465,,2.0800268714904786,0.4695,0.07841306924819946,0.1,806.2648039980454,2.775887966156006,62.01436519622803,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
26,2.9980578063964844,,1.858628288269043,0.5037,0.019797906279563904,0.1,810.0602014969284,2.775963306427002,61.72380757331848,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
27,2.9635278562927247,,2.0333092250823976,0.4785,0.05896955728530884,0.1,809.2546366920152,2.776038646697998,61.78524994850159,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
28,2.9499440309143066,,1.8633176069259643,0.513,0.06528247892856598,0.1,809.116589937661,2.776113986968994,61.79579138755798,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
29,2.9441607621765136,,1.7563431999206542,0.5322,0.0435527004301548,0.1,806.9743667144684,2.7761893272399902,61.95983672142029,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
30,2.887385388259888,,2.087455293273926,0.4583,0.021557848900556564,0.1,806.6246957856795,2.7762646675109863,61.98669624328613,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
31,2.9194031233215334,,1.9056177103042602,0.5167,0.09099995344877243,0.1,808.9089934297706,2.7763400077819824,61.81165051460266,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
32,2.892861258544922,,1.7767773773193358,0.542,0.07186273485422134,0.1,809.9062717488437,2.7764153480529785,61.735538721084595,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
33,2.8981020288848875,,1.7915728155136108,0.5296,0.05685324966907501,0.1,809.0392726149196,2.7764906883239746,61.80169701576233,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
34,2.8481346049880982,,1.7515067375183107,0.5305,0.016656996682286263,0.1,809.3026428137249,2.7765660285949707,61.78158497810364,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
35,2.836284603729248,,1.8694584037780761,0.5142,0.05113975703716278,0.1,806.9889645234961,2.776641368865967,61.95871591567993,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
36,2.8426388423919677,,1.668647504234314,0.5635,0.07425376772880554,0.1,808.9731416659847,2.776716709136963,61.80674910545349,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
37,2.7995061446380616,,1.6994491149902344,0.5533,0.06401129066944122,0.1,807.1442320586776,2.776792049407959,61.946797132492065,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
38,2.772943088989258,,1.6687631996154786,0.5564,0.05103715881705284,0.1,806.6930033162835,2.776867389678955,61.9825382232666,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
39,2.7039505754089355,,1.6091612340927124,0.575,0.05483947694301605,0.1,809.4041702212224,2.776942729949951,61.774834632873535,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
40,2.7470533657836915,,1.6379628952026368,0.5626,0.048439208418130875,0.1,806.76316593607,2.7770180702209473,61.976057052612305,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
41,2.7298821618652345,,1.6345840436935424,0.5583,0.0300857312977314,0.1,809.294944337008,2.7770934104919434,61.78217267990112,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
42,2.80327227142334,,1.596327813720703,0.5728,0.0570681169629097,0.1,809.3442670944758,2.7771687507629395,61.77840757369995,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
43,2.7412753457641603,,1.613392806816101,0.5812,0.09438010305166245,0.1,806.08270431793,2.7772440910339355,62.028374671936035,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
44,2.748089967803955,,1.7700984664916992,0.5629,0.11319231986999512,0.1,806.8809203337753,2.7773194313049316,61.96701240539551,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
45,2.734634146118164,,1.486422114944458,0.5988,0.031127668917179108,0.1,807.0776992623737,2.7773947715759277,61.95190382003784,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
46,2.756349516067505,,1.4143285440444946,0.6311,0.09852859377861023,0.1,809.475664495938,2.777470111846924,61.76837944984436,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
47,2.6808843811035157,,1.695160362815857,0.5599,0.055286556482315063,0.1,809.4159694679394,2.77754545211792,61.772934913635254,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
48,2.6962787538146973,,1.3616256450653077,0.6359,0.06417769193649292,0.1,809.0879555218909,2.777620792388916,61.79797840118408,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
49,2.6922137405395508,,1.5546350946426393,0.61,0.12429790198802948,0.1,806.8984175671916,2.777696132659912,61.96566867828369,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
50,2.676503667449951,,1.5497033874511719,0.5999,0.07781016081571579,0.1,809.4400220028218,2.777771472930908,61.77109932899475,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
51,2.676841965255737,,1.621569727897644,0.5711,0.05232486501336098,0.1,809.2461334691502,2.7778468132019043,61.78589916229248,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
52,2.592138611450195,,1.5113588714599608,0.6178,0.09998192638158798,0.1,809.0072325520946,2.7779221534729004,61.80514454841614,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
53,2.6514691159820556,,1.4311037887573241,0.621,0.06395499408245087,0.1,807.1424520338885,2.7779974937438965,61.94693374633789,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
54,2.576324052352905,,1.467620373725891,0.6325,0.1339486986398697,0.1,804.0968591419614,2.7780728340148926,62.18156361579895,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
55,2.5324574716186525,,1.4941014863967896,0.6016,0.024307023733854294,0.1,808.984828487009,2.7781481742858887,61.805856227874756,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
56,2.563585963897705,,1.4445342823028564,0.624,0.08269760757684708,0.1,809.5180815282421,2.7782235145568848,61.76514291763306,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
57,2.522102666168213,,1.4531001390457152,0.625,0.08447711169719696,0.1,811.8128298759472,2.778298854827881,61.59055161476135,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
58,2.5530673176193237,,1.284099691581726,0.6524,0.0336916446685791,0.1,809.7842650898655,2.778374195098877,61.744840145111084,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
59,2.5191807958984374,,1.403559745979309,0.6426,0.11353529989719391,0.1,811.5457226509894,2.778449535369873,61.61082315444946,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
60,2.4724432333374025,,1.3542445960998535,0.6473,0.0828397125005722,0.1,807.031757996068,2.778524875640869,61.95543050765991,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
61,2.4895266650390626,,1.350839055633545,0.6389,0.041543733328580856,0.1,809.0588518218392,2.7786002159118652,61.800201416015625,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
62,2.503982700462341,,1.267051852607727,0.667,0.07797320187091827,0.1,806.7577254061682,2.7786755561828613,61.97647500038147,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
63,2.3802301738739016,,1.2401723470687867,0.6653,0.060897909104824066,0.1,806.4515043620038,2.7787508964538574,62.00000834465027,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
64,2.4543972086334227,,1.3668889680862426,0.6476,0.09709648787975311,0.1,807.0762611891406,2.7788262367248535,61.952014207839966,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
65,2.4616582608032225,,1.2348885913848877,0.6768,0.07786126434803009,0.1,811.8031320888391,2.7789015769958496,61.59128737449646,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
66,2.403834886016846,,1.235078768348694,0.69,0.12051153182983398,0.1,811.4715795443392,2.7789769172668457,61.61645245552063,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
67,2.378997035598755,,1.1908314851760864,0.6959,0.10915739089250565,0.1,810.297060457268,2.779052257537842,61.70576500892639,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
68,2.304779154815674,,1.2230964294433593,0.6876,0.10723386704921722,0.1,809.2100147194163,2.779127597808838,61.78865694999695,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
69,2.3544849474334715,,1.0844114055633545,0.7154,0.09494118392467499,0.1,806.198326221388,2.779202938079834,62.02047920227051,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
70,2.3251422981262206,,1.2028910011291505,0.6927,0.10341455787420273,0.1,810.2664672028196,2.77927827835083,61.70809483528137,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
71,2.2675288607025146,,1.09081113986969,0.7137,0.0755443125963211,0.1,809.0083779109518,2.779353618621826,61.804057121276855,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
72,2.2234798179626463,,1.0768170640945434,0.7218,0.09165976941585541,0.1,809.4004496405001,2.7794289588928223,61.77411937713623,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
73,2.2774870989990235,,1.075653307914734,0.7246,0.10701803863048553,0.1,809.0518134357425,2.7795042991638184,61.8007390499115,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
74,2.2045974145507814,,1.0298469850540162,0.7373,0.10924012959003448,0.1,809.6170031306743,2.7795796394348145,61.757596254348755,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
75,2.20841576751709,,1.0349856000900268,0.7237,0.062321748584508896,0.1,811.7095945929459,2.7796549797058105,61.599384784698486,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
76,2.1202756349945067,,1.0829859619140625,0.7293,0.12254410982131958,0.1,809.7818011298576,2.7797303199768066,61.745028018951416,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
77,2.0794290897369385,,0.9259725746154785,0.7521,0.06419818103313446,0.1,809.1345838637902,2.7798056602478027,61.79441714286804,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
78,2.117187966842651,,0.980958860206604,0.7434,0.056500911712646484,0.1,806.1614873520143,2.779881000518799,62.02231287956238,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
79,2.1043533864593504,,0.9702624889373779,0.7503,0.10536956042051315,0.1,807.1275256079211,2.779956340789795,61.948079347610474,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
80,2.0743806120300294,,0.9209457292556763,0.762,0.09116165339946747,0.1,809.4251323185839,2.780031681060791,61.77223563194275,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
81,2.0246991500854494,,0.8791905208587647,0.7656,0.054479122161865234,0.1,809.5593779592785,2.780107021331787,61.76199221611023,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
82,2.0266234507751464,,0.9429462422370911,0.7641,0.10565660893917084,0.1,808.9930453513203,2.780182361602783,61.80622482299805,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
83,1.9828374368286132,,0.8435411739349366,0.7752,0.052834995090961456,0.1,806.4795244729144,2.7802577018737793,61.997854232788086,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
84,1.9735539224624634,,0.8630455501556397,0.7828,0.09814389050006866,0.1,809.684045923016,2.7803330421447754,61.753482818603516,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
