epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,_cfg_file,outdir
25,1.5977125778388976,,1.6500717950820922,0.6066,0.062452398240566254,0.1,771.9856018371411,2.775887966156006,64.76804733276367,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
26,1.6203542906951904,,3.4102941942214966,0.6019,0.03142175078392029,0.1,771.943207841017,2.775963306427002,64.77160429954529,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
27,1.5447942683410645,,1.3808217376708984,0.6251,0.019458884373307228,0.1,771.6115763974334,2.776038646697998,64.79944252967834,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
28,1.55955463722229,,1.3465314138412476,0.6343,0.01255384273827076,0.1,771.9583843508572,2.776113986968994,64.7703309059143,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
29,1.4324738299560547,,1.346611957168579,0.6305,0.029120787978172302,0.1,771.8616894218274,2.7761893272399902,64.77844500541687,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
30,1.4268433553886413,,1.3068163911819457,0.6427,0.014009742997586727,0.1,771.5128821779679,2.7762646675109863,64.80773186683655,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
31,1.4826475459480286,,1.2967089456558227,0.6448,0.04200822487473488,0.1,772.1860041154199,2.7763400077819824,64.7522382736206,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
32,1.4540753224563598,,1.2416615522384644,0.6584,0.034296877682209015,0.1,771.6066109936002,2.7764153480529785,64.7998595237732,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
33,1.3872469175720215,,1.2958017414093017,0.6502,0.011318372562527657,0.1,771.8612632938175,2.7764906883239746,64.77948093414307,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
34,1.3246872676849366,,1.355695305633545,0.6439,0.033154234290122986,0.1,771.8963948665065,2.7765660285949707,64.77553248405457,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
35,1.2684608663940429,,1.7101864442825316,0.6222,0.0371868759393692,0.1,772.2753690467606,2.776641368865967,64.74474430084229,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
36,1.3267880994415284,,1.5126236881256103,0.6423,0.017047857865691185,0.1,771.8116623676401,2.776716709136963,64.78364372253418,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
37,1.312942363243103,,1.2934909980773925,0.6564,0.015632208436727524,0.1,771.4019494544408,2.776792049407959,64.81705164909363,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
38,1.2192294418334961,,1.2895091430664063,0.65,0.03275199979543686,0.1,772.4526786212655,2.776867389678955,64.72888422012329,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
39,1.0948609356307983,,1.3536531520843507,0.6492,0.08843531459569931,0.1,771.6885412307222,2.776942729949951,64.79297971725464,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
40,1.2553398876953126,,1.2128469942092897,0.674,0.055341936647892,0.1,771.7175145589302,2.7770180702209473,64.79054713249207,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
41,1.1709017315006256,,1.2408402786254882,0.6699,0.03829941153526306,0.1,772.0763757110213,2.7770934104919434,64.76043248176575,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
42,1.182072401599884,,1.2251411811828614,0.6712,0.03251362964510918,0.1,771.8693882155777,2.7771687507629395,64.77879905700684,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
43,1.2059690440273285,,1.1987850212097169,0.6801,0.05836983770132065,0.1,771.7105145307378,2.7772440910339355,64.79113483428955,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
44,1.0870352667617798,,1.1982862546920776,0.6845,0.05628184229135513,0.1,771.9767953011584,2.7773194313049316,64.76878619194031,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
45,1.0408791014099121,,1.2544505434036255,0.6701,0.06336619704961777,0.1,772.108297581487,2.7773947715759277,64.75775504112244,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
46,1.1799375925827027,,1.1882511209487916,0.6844,0.04004966467618942,0.1,771.309095855249,2.777470111846924,64.82485461235046,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
47,1.0112213514232635,,1.238205139350891,0.6792,0.06864626705646515,0.1,772.1995438748696,2.77754545211792,64.75010299682617,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
48,1.0702638152599335,,1.2187215114593506,0.6865,0.07495926320552826,0.1,771.9259662768186,2.777620792388916,64.77405095100403,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
49,0.9001932659530639,,1.21886771068573,0.6848,0.07392459362745285,0.1,772.1233100165558,2.777696132659912,64.7564959526062,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
50,0.9772024868869782,,1.1877279689788818,0.6861,0.08200398087501526,0.1,771.5368153644647,2.777771472930908,64.80572152137756,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
51,1.052200147819519,,1.1751446781158448,0.6975,0.029342731460928917,0.1,771.9779859762712,2.7778468132019043,64.76868629455566,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
52,1.066187116918564,,1.1517190139770508,0.6982,0.029493393376469612,0.1,771.9686027602845,2.7779221534729004,64.76947355270386,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
53,0.9972766526031495,,1.195774877357483,0.7044,0.10400988906621933,0.1,771.826200252543,2.7779974937438965,64.78142356872559,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
54,0.9172233666944504,,1.127190452003479,0.7122,0.07728961110115051,0.1,771.8600445703066,2.7780728340148926,64.77858304977417,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
55,0.9776760283374787,,1.153592369556427,0.6967,0.04533793404698372,0.1,771.6545529484885,2.7781481742858887,64.79583358764648,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
56,0.9399030554628373,,1.129008701133728,0.7075,0.07516450434923172,0.1,771.8896984272907,2.7782235145568848,64.77709412574768,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
57,0.9218624921941757,,1.1032306232452394,0.7142,0.07104500383138657,0.1,771.833006375151,2.778298854827881,64.78085231781006,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
58,0.8206072716903686,,1.1323507433891296,0.7115,0.07213340699672699,0.1,772.1524240354931,2.778374195098877,64.75405430793762,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
59,0.789519949132204,,1.07751980342865,0.7228,0.06846460700035095,0.1,771.7100204158991,2.778449535369873,64.79117631912231,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
60,0.9008102181029319,,1.0867012998580932,0.7259,0.06810245662927628,0.1,771.6132769706702,2.778524875640869,64.79929971694946,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
61,0.8378536382436752,,1.0935757185935975,0.7277,0.06536538898944855,0.1,772.0248571630212,2.7786002159118652,64.76575446128845,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
62,0.87904732421875,,1.0909228727340698,0.7202,0.037406183779239655,0.1,772.0986724189898,2.7786755561828613,64.75856232643127,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
63,0.8245158088541031,,1.0992825666427612,0.7191,0.03522532060742378,0.1,771.8171502270181,2.7787508964538574,64.7821831703186,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
64,0.7920870543003082,,1.0733685569763183,0.7255,0.055713552981615067,0.1,771.9216077040747,2.7788262367248535,64.77341675758362,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
65,0.8176948026227951,,1.0537519428253175,0.7312,0.06735961884260178,0.1,771.3946260092325,2.7789015769958496,64.81866693496704,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
66,0.8561367423009872,,1.0560998893737792,0.734,0.027765560895204544,0.1,772.4274879806177,2.7789769172668457,64.73099517822266,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
67,0.8069567812561989,,1.0586711236000061,0.7294,0.0533580556511879,0.1,771.8485819395995,2.779052257537842,64.77954506874084,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
68,0.8173995587325096,,1.0476850739479064,0.7347,0.057871025055646896,0.1,771.6421083639107,2.779127597808838,64.79687857627869,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
69,0.7565520077431201,,1.0242708315849305,0.7381,0.04080481082201004,0.1,772.0623314926743,2.779202938079834,64.76161050796509,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
70,0.713016401539743,,1.0109828965187073,0.7455,0.058729127049446106,0.1,771.4234183636222,2.77927827835083,64.81524777412415,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
71,0.7835723525953293,,1.0424867601394654,0.7331,0.02084195986390114,0.1,772.1617946623171,2.779353618621826,64.7532684803009,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
72,0.7734955472278595,,1.0100840497016907,0.7438,0.03947099670767784,0.1,771.8962869043248,2.7794289588928223,64.77554154396057,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
73,0.7660923477005959,,1.0188793919563293,0.7434,0.03870902955532074,0.1,771.818067718369,2.7795042991638184,64.78210616111755,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
74,0.7481117062664032,,0.9849692167282105,0.7486,0.02384866029024124,0.1,771.8951703498489,2.7795796394348145,64.77563524246216,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
75,0.8120147843599319,,0.9767293935775757,0.7545,0.036022625863552094,0.1,772.1287454522723,2.7796549797058105,64.75604009628296,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
76,0.7603152001357079,,1.0214731493949891,0.7467,0.01637069694697857,0.1,771.7404380553007,2.7797303199768066,64.78862261772156,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
77,0.7706017698931694,,0.966402709388733,0.758,0.03171803802251816,0.1,771.7254944619903,2.7798056602478027,64.78987717628479,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
78,0.7400748352980614,,0.9777557253837585,0.7519,0.0670524463057518,0.1,771.9400026930177,2.779881000518799,64.77287340164185,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
79,0.7338099293041229,,0.9774008855819702,0.7504,0.06017336621880531,0.1,771.775337092609,2.779956340789795,64.78569293022156,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
80,0.7396884910798073,,0.9639684302330017,0.757,0.038734182715415955,0.1,771.9326150419136,2.780031681060791,64.77249312400818,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
81,0.741687640889883,,0.9710904223442077,0.7522,0.033206284046173096,0.1,771.8672433332508,2.780107021331787,64.77797889709473,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
82,0.7406288577330112,,0.9679328787803649,0.7549,0.07143527269363403,0.1,772.1015917798973,2.780182361602783,64.75831747055054,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
83,0.7528589176422358,,0.9825177632331848,0.752,0.021579882130026817,0.1,771.744428223244,2.7802577018737793,64.78828763961792,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
84,0.7242207820343971,,0.948123958492279,0.7585,0.03337058797478676,0.1,771.6724411448679,2.7803330421447754,64.79433155059814,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
85,0.7841497745728493,,0.941304873085022,0.7605,0.03839470073580742,0.1,772.2825158358548,2.7804083824157715,64.74314641952515,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
86,0.7232028481519223,,0.9397109766960144,0.7647,0.05605737119913101,0.1,771.3621588024087,2.7804837226867676,64.82039523124695,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
87,0.7403507697838545,,0.9388544979095459,0.7628,0.03751029819250107,0.1,771.7390549960418,2.7805590629577637,64.78873872756958,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
88,0.7815308793979883,,0.9362201729774475,0.7612,0.039451051503419876,0.1,772.1583090809925,2.7806344032287598,64.75456118583679,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
89,0.7843878995019198,,0.9321589193344116,0.7626,0.043454207479953766,0.1,772.073683933985,2.780709743499756,64.76065826416016,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
90,0.6961763191926479,,0.9266166337013244,0.7665,0.04292459785938263,0.1,769.5038229477801,2.780785083770752,64.97693514823914,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
91,0.6326876781737805,,0.9371121212005615,0.7657,0.023536475375294685,0.1,771.5578432792925,2.780860424041748,64.80395531654358,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
92,0.7893370287591219,,0.9295663620948792,0.7656,0.03185347840189934,0.1,771.8878744703446,2.780935764312744,64.77624750137329,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
93,0.7235448561006784,,0.9215386045455932,0.7693,0.04483546316623688,0.1,771.6835066872385,2.7810111045837402,64.79340243339539,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
94,0.758068057847023,,0.9188971009254455,0.7684,0.040355391800403595,0.1,772.1601513745419,2.7810864448547363,64.75340628623962,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
95,0.767255764516592,,0.9141748248100281,0.7694,0.055972613394260406,0.1,772.1302379362446,2.7811617851257324,64.75591492652893,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
96,0.7739894448238611,,0.9155287137031555,0.7688,0.04674345627427101,0.1,771.6691928139307,2.7812371253967285,64.79560422897339,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
97,0.7626923573070764,,0.907542378616333,0.7702,0.040653813630342484,0.1,771.784204359327,2.7813124656677246,64.7849485874176,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
98,0.7763173552519083,,0.9197813088417053,0.7667,0.038721635937690735,0.1,772.1595202174285,2.7813878059387207,64.75345921516418,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
99,0.7899741758847236,,0.9139078273773193,0.7691,0.03607781231403351,0.1,771.6342664659003,2.781463146209717,64.79753708839417,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
100,0.6908174715983868,,0.9084714957237243,0.7689,0.05024994909763336,0.1,771.6586274091699,2.781538486480713,64.79549145698547,resnet101,100,128,0.0001,True,42,cosine,0,,{'alpha': 0.2},,,False,False,D:\8099\yaml\1.yaml,runs
