epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,_cfg_file,outdir
50,0.2904562351036072,0.90714,1.34219298286438,0.6949,0.15153345465660095,0.1,809.8098749021309,2.778991222381592,61.74288749694824,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
51,0.27748790407180784,0.91286,1.3801659248352052,0.6969,0.1553734391927719,0.1,809.2500118909069,2.779066562652588,61.78660297393799,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
52,0.27002761476516723,0.91566,1.3855539943695068,0.6903,0.15690557658672333,0.1,809.2657164440518,2.779141902923584,61.784404039382935,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
53,0.24973235398292543,0.92226,1.3812481510162353,0.7066,0.15307018160820007,0.1,809.4503320086393,2.77921724319458,61.770312547683716,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
54,0.23210553499698638,0.92872,1.3570385765075683,0.7094,0.15419577062129974,0.1,809.3019713383229,2.779292583465576,61.781636238098145,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
55,0.21582106650829316,0.93282,1.3355961835861205,0.7125,0.1447492390871048,0.1,809.2632837442035,2.7793679237365723,61.785589933395386,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
56,0.2045505087709427,0.9361,1.3299104932785035,0.7126,0.1481667459011078,0.1,809.4118645281535,2.7794432640075684,61.77324819564819,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
57,0.19639608518123627,0.93868,1.3360147518157959,0.7184,0.1439054310321808,0.1,809.4048574858879,2.7795186042785645,61.77378296852112,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
58,0.17318998795509338,0.94504,1.3272931286811829,0.7211,0.1496286392211914,0.1,809.335112321339,2.7795939445495605,61.7791063785553,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
59,0.16014639940977096,0.95048,1.3310355840682984,0.7207,0.14776019752025604,0.1,811.6935814155133,2.7796692848205566,61.599600076675415,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
60,0.14873770037174225,0.95448,1.3557199073791504,0.7222,0.14935411512851715,0.1,809.1252371617443,2.7797446250915527,61.79513096809387,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
61,0.13371324111461638,0.9597,1.3202848628997803,0.7256,0.14953404664993286,0.1,809.4270911274123,2.779819965362549,61.77208614349365,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
62,0.12762086860656738,0.96096,1.314168054008484,0.7285,0.1451708972454071,0.1,809.3960605863105,2.779895305633545,61.77445435523987,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
63,0.11721319124698638,0.9645,1.3425987199783325,0.7243,0.15195223689079285,0.1,809.31697829859,2.779970645904541,61.78049063682556,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
