epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,power_W,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,optimizer,momentum,outdir
23,0.6966701688957214,0.7829,1.3160909378051757,0.6629,0.11272488534450531,0.1,801.2348468464252,2.7769570350646973,132084.57200000013,62.4036762714386,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
24,0.6604648542022705,0.7935,1.3715195964813232,0.6489,0.11431065201759338,0.1,799.0652566670104,2.7770323753356934,132021.77099999995,62.57311224937439,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
25,0.6202514827346802,0.80484,1.3766424085617066,0.6473,0.12742860615253448,0.1,798.9873186853138,2.7771077156066895,132083.68600000005,62.57921600341797,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
26,0.5972914581680298,0.8124,1.4219157409667968,0.6447,0.13556402921676636,0.1,801.7243600228927,2.7771830558776855,131900.2859999999,62.36557412147522,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
27,0.5675405643463135,0.8214,1.349042671775818,0.6619,0.12678465247154236,0.1,801.5650001344253,2.7772583961486816,131964.71400000012,62.37897324562073,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
28,0.540802707118988,0.82774,1.30841597366333,0.6645,0.1204909011721611,0.1,801.6972547177353,2.7773337364196777,131885.0020000001,62.367682695388794,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
29,0.5040666427612305,0.83776,1.411510032081604,0.6533,0.13659554719924927,0.1,798.8948485138683,2.777409076690674,131918.15399999998,62.58645939826965,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
30,0.4832115421962738,0.8437,1.4030575604438782,0.6623,0.13639965653419495,0.1,800.9924314069507,2.77748441696167,131984.71200000003,62.4235622882843,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
31,0.464603210773468,0.8514,1.3783080625534057,0.6638,0.14389075338840485,0.1,799.4270250493795,2.777559757232666,132027.51299999998,62.544795751571655,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
32,0.4334806230163574,0.86004,1.3663424459457398,0.6797,0.13452865183353424,0.1,801.7685096742379,2.777635097503662,132080.52000000002,62.36213994026184,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
33,0.41354048585891723,0.8658,1.4528086256027222,0.6609,0.14744099974632263,0.1,801.5298731807928,2.777710437774658,131907.149,62.380706787109375,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
34,0.3949974807929993,0.87236,1.384010227584839,0.6756,0.14374126493930817,0.1,799.1831530164607,2.7777857780456543,131913.89900000012,62.563881397247314,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
35,0.3844111721801758,0.87448,1.362855125617981,0.6793,0.14157117903232574,0.1,801.3407993267789,2.7778611183166504,131820.98399999997,62.39542531967163,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
36,0.3509322747898102,0.8847,1.3910936252593995,0.6821,0.1478785127401352,0.1,799.0850868372593,2.7779364585876465,132021.452,62.5715594291687,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
37,0.33792414419174194,0.8903,1.4146617170333862,0.6752,0.15357305109500885,0.1,798.9783297464905,2.7780117988586426,131976.41999999993,62.579920053482056,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
38,0.3121552896022797,0.89842,1.4431381784439088,0.6833,0.15365876257419586,0.1,801.3437419156171,2.7780871391296387,132115.00900000008,62.395196199417114,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
39,0.31058715700149536,0.89922,1.4506731542587281,0.6697,0.16599218547344208,0.1,799.3255812375712,2.7781624794006348,131927.03500000006,62.552733421325684,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
40,0.2873107830429077,0.90714,1.4922793113708497,0.6733,0.16514740884304047,0.1,801.5562901029783,2.778237819671631,131995.75600000002,62.37865090370178,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
41,0.2778627683591843,0.9089,1.5348054196357728,0.67,0.17042697966098785,0.1,796.0388002260707,2.778313159942627,129669.71000000004,62.81100869178772,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
42,0.26381860494613646,0.91312,1.464666332244873,0.675,0.16529710590839386,0.1,799.4289723350075,2.778388500213623,131995.20999999985,62.54464340209961,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
43,0.23804504218101502,0.9219,1.5052342126846314,0.6827,0.16651222109794617,0.1,798.6715303875138,2.778463840484619,131854.25499999992,62.60395932197571,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
44,0.22500393895149232,0.92682,1.4236796949386596,0.6954,0.15734048187732697,0.1,801.6053328355509,2.7785391807556152,131988.49699999992,62.3748345375061,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
45,0.21196551686763762,0.93124,1.3654264852523803,0.7062,0.152358278632164,0.1,801.3603383988462,2.7786145210266113,131997.47900000008,62.393903970718384,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
46,0.18338648206710814,0.94022,1.3540781496047973,0.7028,0.14695386588573456,0.1,801.3060931067694,2.7786898612976074,131994.09200000003,62.39812779426575,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
47,0.17998685941457748,0.94142,1.4503317581176758,0.6934,0.16613131761550903,0.1,799.5303997188023,2.7787652015686035,131989.99299999996,62.53770923614502,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
48,0.163338351726532,0.94668,1.456081559753418,0.6963,0.16500593721866608,0.1,799.0965262453796,2.7788405418395996,132005.62099999987,62.57066369056702,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
49,0.16929917996406554,0.94534,1.4460789581298827,0.7007,0.16798566281795502,0.1,801.0260579603209,2.7789158821105957,132006.72200000004,62.419941902160645,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
50,0.15444831810474396,0.95004,1.4697894542694092,0.6966,0.16844859719276428,0.1,802.1086009987116,2.778991222381592,131887.064,62.33569860458374,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
51,0.14272922370433808,0.95378,1.4773734495162965,0.6952,0.16779327392578125,0.1,801.4245567294107,2.779066562652588,131937.65399999998,62.388904333114624,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
52,0.12846934663295745,0.95968,1.4571466524124146,0.7014,0.17038431763648987,0.1,801.4363296751162,2.779141902923584,131959.0660000001,62.38798785209656,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
53,0.1153668666601181,0.96378,1.4534961595535278,0.7041,0.1642548143863678,0.1,801.8086053505097,2.77921724319458,131987.589,62.35902142524719,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
54,0.10329332790136338,0.96696,1.4820754415512085,0.7007,0.17204540967941284,0.1,801.5031057274593,2.779292583465576,132000.28600000005,62.382790088653564,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
55,0.09693616142868995,0.97024,1.4084073190689086,0.7109,0.16419671475887299,0.1,801.5574359070657,2.7793679237365723,132003.18300000005,62.3785617351532,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
56,0.08048500351905823,0.97542,1.371013069343567,0.7231,0.159392848610878,0.1,801.0904858907593,2.7794432640075684,132036.6449999999,62.41492176055908,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
57,0.07518101264357567,0.97714,1.4647483396530152,0.7199,0.16435647010803223,0.1,801.8890264343498,2.7795186042785645,131958.01399999997,62.35276746749878,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
58,0.05864002767562866,0.98284,1.4208982423782348,0.7171,0.16398999094963074,0.1,801.594029833198,2.7795939445495605,132000.7159999998,62.37571406364441,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
59,0.05302608292579651,0.98462,1.3891560985565186,0.7283,0.15726338326931,0.1,801.8661380020498,2.7796692848205566,132059.27500000005,62.35454726219177,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
60,0.04007930303096771,0.98866,1.3218554718017579,0.7445,0.14917175471782684,0.1,801.0241426609135,2.7797446250915527,132195.45899999997,62.42009115219116,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
61,0.032184899640083316,0.99162,1.3661923098564148,0.7336,0.1555420160293579,0.1,801.9958144818543,2.779819965362549,132299.92199999993,62.344465017318726,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
62,0.03199509549438954,0.9916,1.3653252569198608,0.7344,0.15691180527210236,0.1,800.7289167187205,2.779895305633545,132392.07800000013,62.44310522079468,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
63,0.023946567778587342,0.99428,1.333843003177643,0.7425,0.1546289175748825,0.1,802.1843077460887,2.779970645904541,132281.5909999999,62.32981562614441,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
64,0.016011529101729392,0.9967,1.2681364058494569,0.7498,0.14934861660003662,0.1,801.7020203865578,2.780045986175537,132401.707,62.36731195449829,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
65,0.015744733474850656,0.99632,1.2917072736740112,0.7492,0.14999207854270935,0.1,800.8837357790476,2.780121326446533,132350.01600000006,62.431034326553345,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
66,0.01256325745522976,0.99736,1.2832932291030883,0.7524,0.14838172495365143,0.1,802.4194103499582,2.7801966667175293,132262.16799999998,62.31155347824097,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
67,0.009830696137547492,0.99824,1.2188370059013367,0.7583,0.14381274580955505,0.1,801.289740737099,2.7802720069885254,132293.14400000006,62.39940118789673,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
68,0.008092700863480568,0.9982,1.231733076953888,0.758,0.1441037356853485,0.1,801.7287766082026,2.7803473472595215,132195.15399999995,62.366230726242065,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
69,0.006848878533989191,0.99896,1.2302000156402588,0.7603,0.14286218583583832,0.1,803.6440843449979,2.7804226875305176,132275.38499999998,62.216596841812134,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
70,0.0052328368831425906,0.99926,1.1979068257331849,0.7613,0.1424362063407898,0.1,804.3474108602579,2.7804980278015137,132369.37700000004,62.16219425201416,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
71,0.004370204665958882,0.99926,1.1941179266929627,0.7654,0.13841259479522705,0.1,801.5543355035662,2.7805733680725098,132286.0569999999,62.37880301475525,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
72,0.004015839629471302,0.9994,1.183440312385559,0.7696,0.13481605052947998,0.1,799.2483844338265,2.780648708343506,132360.25299999988,62.558775186538696,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
73,0.003982876381911337,0.99942,1.1654108103752137,0.7681,0.13574498891830444,0.1,801.355705399952,2.780724048614502,132345.69399999993,62.394264698028564,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
74,0.0033402834771573543,0.99946,1.1535620464324952,0.7693,0.13459698855876923,0.1,804.2391352042448,2.780799388885498,132218.56900000002,62.17056322097778,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
75,0.0030275685883313416,0.99954,1.149713911342621,0.7679,0.1339271515607834,0.1,800.8956274187982,2.780874729156494,132276.95200000002,62.4301073551178,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
76,0.0028663837003707884,0.9996,1.1579080975532532,0.7694,0.13373105227947235,0.1,801.6639119446761,2.7809500694274902,132284.357,62.37027668952942,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
77,0.003122370390817523,0.99944,1.1491756837844849,0.7727,0.13100473582744598,0.1,802.1637803709297,2.7810254096984863,132295.36700000003,62.3314106464386,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
78,0.003044350001886487,0.99948,1.1480965085029602,0.7718,0.13164280354976654,0.1,801.2023689771958,2.7811007499694824,132253.90000000005,62.406205892562866,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
79,0.0026688382145762446,0.99968,1.135553074645996,0.7734,0.128739133477211,0.1,801.2377458002617,2.7811760902404785,132244.99000000002,62.40345048904419,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
80,0.002564980666562915,0.99958,1.1274904319763184,0.7724,0.12899814546108246,0.1,801.9458162383459,2.7812514305114746,132235.79800000007,62.34835195541382,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
81,0.0026115845704078673,0.99958,1.1316365385055542,0.7705,0.1315225511789322,0.1,803.8162321195376,2.7813267707824707,132136.51,62.203272342681885,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
82,0.002405537688806653,0.99976,1.134120285320282,0.7727,0.12938453257083893,0.1,802.1100643736363,2.781402111053467,132168.5110000001,62.33558487892151,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
83,0.002353670890368521,0.99962,1.1308161821365357,0.7729,0.1295737773180008,0.1,801.4763737552397,2.781477451324463,132243.2129999999,62.385870695114136,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
84,0.002317813310697675,0.9996,1.1247524812698364,0.774,0.1274419128894806,0.1,804.0877332861073,2.781552791595459,132251.63900000005,62.18226933479309,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
85,0.002363135347440839,0.9997,1.1235172154426574,0.7734,0.12819144129753113,0.1,803.9094969161667,2.781628131866455,132138.819,62.19605588912964,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
86,0.0023675887132063506,0.99962,1.123091243648529,0.774,0.12763820588588715,0.1,801.6200863528804,2.781703472137451,131606.033,62.37368655204773,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
87,0.0023099777460470795,0.99974,1.1168201115608216,0.7733,0.1281621754169464,0.1,798.7332042142848,2.7817788124084473,132163.4799999999,62.599125385284424,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
88,0.002170462806224823,0.99968,1.1211106700897218,0.7734,0.12874820828437805,0.1,801.6276057999215,2.7818541526794434,132226.86799999993,62.373101472854614,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
89,0.0022447504664212465,0.9997,1.1178352787017822,0.7739,0.1281549036502838,0.1,801.7775093944251,2.7819294929504395,132203.58700000006,62.3614399433136,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
90,0.002037378366030753,0.99978,1.1210119772911071,0.7743,0.1282922923564911,0.1,802.0432331619776,2.7820048332214355,132250.83899999992,62.340779066085815,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
91,0.002164651884958148,0.99966,1.1142154500961303,0.775,0.1269407570362091,0.1,803.9012135053864,2.7820801734924316,132155.04899999994,62.196696758270264,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
92,0.0022032385422289373,0.9997,1.115724384212494,0.7742,0.12771792709827423,0.1,801.6749165919045,2.7821555137634277,132189.3759999999,62.369420528411865,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
93,0.0021089793609827758,0.99978,1.1178554084777832,0.7758,0.12663881480693817,0.1,801.1797125544216,2.782230854034424,132106.17499999996,62.407970666885376,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
94,0.002122872922345996,0.99974,1.1170355850219726,0.7748,0.12756428122520447,0.1,801.9744533703132,2.78230619430542,132198.09599999996,62.347129344940186,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
95,0.0019441905261576176,0.99988,1.1096832704544068,0.7747,0.12673309445381165,0.1,801.5454970343285,2.782381534576416,132132.64500000014,62.37949085235596,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
96,0.0020544334770739078,0.99972,1.1168242914199829,0.7742,0.12749923765659332,0.1,801.1334487032142,2.782456874847412,132031.9260000001,62.412575244903564,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
97,0.0021276223658770323,0.9998,1.1094400037765504,0.7742,0.12708449363708496,0.1,801.9266196487486,2.782532215118408,132051.9339999999,62.350844621658325,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
98,0.0019162613607943057,0.9998,1.1162778276443481,0.7749,0.12710152566432953,0.1,801.2917001695291,2.7826075553894043,132035.97799999986,62.3992486000061,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
99,0.0020744353699311616,0.99984,1.1165971782684325,0.7751,0.12771622836589813,0.1,801.3423211416172,2.7826828956604004,131930.246,62.39530682563782,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
100,0.0020939950202405453,0.99976,1.1145527599334717,0.7747,0.12725016474723816,0.1,799.4678926105537,2.7827582359313965,132060.32100000005,62.542598485946655,resnet101,100,128,0.0001,True,42,cosine_warm,10,,,,,False,False,SGD,0.9,runs
