epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,_cfg_file,outdir
17,1.08062460105896,0.6794,1.4778460189819336,0.602,0.09856043756008148,0.1,771.5781399374929,2.7765049934387207,64.802250623703,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
18,1.010390806274414,0.6971,1.5473415433883666,0.5942,0.11984255164861679,0.1,772.1469569938911,2.776580333709717,64.75451278686523,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
19,0.9416753922271729,0.7153,1.4624074562072753,0.6149,0.10983388125896454,0.1,771.6030395762682,2.776655673980713,64.8001594543457,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
20,0.890303814125061,0.72762,1.5188682695388793,0.6044,0.10649029910564423,0.1,772.1800219789881,2.776731014251709,64.75173997879028,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
21,0.8412047519302368,0.7431,1.417404790687561,0.6252,0.11460401117801666,0.1,771.8424402686293,2.776806354522705,64.78006052970886,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
22,0.8046304333114624,0.75224,1.402198889541626,0.6317,0.11100286990404129,0.1,771.7860846323293,2.776881694793701,64.78479075431824,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
23,0.7561847987174988,0.76724,1.408744620513916,0.6384,0.11995701491832733,0.1,771.8650047138137,2.7769570350646973,64.77916717529297,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
24,0.7188865167045593,0.77688,1.4363324565887452,0.6279,0.12324054539203644,0.1,771.8548117732356,2.7770323753356934,64.77902221679688,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
25,0.6799623292541503,0.78656,1.4293155117034912,0.6382,0.13045533001422882,0.1,771.7905155233711,2.7771077156066895,64.78441882133484,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
26,0.635436973400116,0.7998,1.4332186250686645,0.6432,0.13366097211837769,0.1,772.3198473744384,2.7771830558776855,64.74101710319519,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
27,0.615263418083191,0.80544,1.3617319179534912,0.6545,0.12181925773620605,0.1,771.4124312177216,2.7772583961486816,64.81617093086243,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
28,0.5837537022590638,0.81518,1.3782275617599486,0.6524,0.12820684909820557,0.1,771.9906232723844,2.7773337364196777,64.7676260471344,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
29,0.5606806110000611,0.82326,1.4736049989700317,0.6363,0.1510366052389145,0.1,772.0051934771681,2.777409076690674,64.76740407943726,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
30,0.524616250925064,0.83184,1.415505998802185,0.6555,0.13789428770542145,0.1,771.7937364722543,2.77748441696167,64.78414845466614,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
